Text,Language
"markaas xaqiiq ahaan u ogaada inuusan Rabbiga Ilaahiinna ahu mar dambe quruumahaas hortiinna ka eryayn, laakiinse waxay idinku noqon doonaan siriq iyo dabin, oo markaasay dhinacyada idinka karbaashi doonaan, oo indhahana qodxan idinkaga mudi doonaan, ilaa aad ka baabba'daan dalkan wanaagsan oo Rabbiga Ilaahiinna ahu idin siiyey.",Somali
"Bal eega, maanta waxaan mari doonaa jidka dadka dhulka jooga oo dhan; idinkuna waad ku og tihiin qalbigiinna oo dhan iyo naftiinna oo dhan, inaan wax keliyuhu ka baaqan kulli wixii wanaagsanaa oo Rabbiga Ilaahiinna ahu xaggiinna kaga hadlay; laakiinse kulligood way idiin wada ahaadeen oo mid keliyuhu kama baaqan.",Somali
"Oo siday waxyaalihii wanaagsanaa idiinku soo wada degeen, kuwaasoo ahaa kuwii Rabbiga Ilaahiinna ahu idinkula hadlay, ayaa Rabbigu idiinku soo dejin doonaa waxyaalaha sharka ah oo dhan, ilaa uu idinka baabbi'iyo dalkan wanaagsan oo Rabbiga Ilaahiinna ahu idin siiyey.Markaad ku xadgudubtaan axdigii Rabbiga Ilaahiinna ahu idinku amray, oo aad ka tagtaan, ee aad u adeegtaan ilaahyo kale, oo aad iyaga u sujuuddaan, de markaasaa cadhada Rabbigu idinku kululaan doontaa, oo aad haddiiba ka baabbi'i doontaan dalka wanaagsan oo uu idin siiyey.",Somali
"Markaad ku xadgudubtaan axdigii Rabbiga Ilaahiinna ahu idinku amray, oo aad ka tagtaan, ee aad u adeegtaan ilaahyo kale, oo aad iyaga u sujuuddaan, de markaasaa cadhada Rabbigu idinku kululaan doontaa, oo aad haddiiba ka baabbi'i doontaan dalka wanaagsan oo uu idin siiyey.",Somali
"Markaasaa Yashuuca qabiilooyinkii reer binu Israa'iil oo dhan ku soo ururshay Shekem, oo wuxuu u yeedhay waayeelladii reer binu Israa'iil, iyo madaxdoodii, iyo xaakinnadoodii, iyo saraakiishoodii, oo waxay kulligood ku soo urureen Ilaah hortiisa.",Somali
"Oo Yashuuca wuxuu dadkii oo dhan ku yidhi, Rabbiga ah Ilaaha reer binu Israa'iil wuxuu leeyahay, Awowayaashiin waxay waa hore degganaan jireen Webigii shishadiisa, oo waxaa ka mid ahaa Terax oo ahaa aabbihii Ibraahim iyo Naaxoor; waxayna u adeegi jireen ilaahyo kale.",Somali
"Markaasaan awowgiin Ibraahim ka soo kexeeyey Webiga shishadiisa, oo aan dhex mariyey dalka Kancaan oo dhan, oo farcankiisiina waan badiyey, oo waxaan siiyey Isxaaq.",Somali
"Isxaaqna waxaan siiyey Yacquub iyo Ceesaw; Ceesawna waxaan Buur Seciir u siiyey inuu hantiyo, oo Yacquub iyo carruurtiisiina waxay ku dhaadhaceen xagga dalka Masar.",Somali
"Oo markaasaan soo diray Muuse iyo Haaruun, oo Masarna belaayaan ku riday, sidii wixii aan dhexdooda ku sameeyey; oo dabadeedna waan idinka soo saaray.",Somali
"Oo awowayaashiin waxaan ka soo saaray Masar, oo markaasaad timaadeen badda; oo Masriyiintiina awowayaashiin ayay ku sii eryadeen gaadhifardood, iyo fardooley, ilaa ay yimaadeen Badda Cas.",Somali
"Oo markay Rabbiga u qayshadeen ayuu gudcur kala dhex dhigay idinka iyo Masriyiintii, oo badduu ku soo daayay oo ku daboolay; oo indhihiinnaad ku aragteen wixii aan ku sameeyey Masar; oo idinna maalmo badan ayaad cidlada degganaydeen.",Somali
"Oo markaasaan idin keenay dalkii reer Amor, kuwaasoo degganaa Webi Urdun shishadiisa, oo iyana way idinla dirireen; kolkaasaan gacanta idiin geliyey, oo dalkoodiina waad hantideen, iyagiina hortiinna waan ka baabbi'iyey.",Somali
"Dabadeedna waxaa kacay boqorkii Moo'aab oo ahaa Baalaaq ina Sifoor, oo wuxuu la diriray reer binu Israa'iil, markaasuu u yeedhay oo idiinku soo diray inuu idin habaaro Balcaam ina Becoor.",Somali
Laakiinse anigu Balcaam ma aanan dhegaysan; sidaas daraaddeed weliba wuu idiin sii duceeyey; oo sidaasaan gacantiisii idiinka samatabbixiyey.,Somali
"Oo idinku waxaad ka soo gudubteen Webi Urdun oo aad timaadeen Yerixoo, oo dadkii reer Yerixoo way idinla dagaallameen, kuwaasu waxay ahaayeen reer Amor, iyo reer Feris, iyo reer Kancaan, iyo reer Xeed, iyo reer Girgaash, iyo reer Xiwi, iyo reer Yebuus, oo anna dhammaantood gacantaan idiin geliyey.",Somali
"Oo waxaan idinka hor mariyey xoonkii hortiinna ka eryay iyagii oo ahaa xataa labadii boqor oo reer Amor, oo kuwaas kuma aadan eryin seeftaada iyo qaansadaada toona.",Somali
"Oo waxaan idin siiyey dal aydnaan u hawshoon, iyo magaalooyin aydnaan dhisan, oo waad iska dhex degtaan, oo waxaad ka cuntaan canab iyo saytuun aydnaan beeran.",Somali
"Haddaba Rabbiga ka cabsada, oo daacad iyo run ugu adeega; oo iska fogeeya ilaahyadii awowayaashiin ugu adeegi jireen Webiga shishadiisa, iyo dalka Masar dhexdiisa, oo idinku waxaad u adeegtaan Rabbiga.",Somali
"Oo hadday shar idinla tahay inaad Rabbiga u adeegtaan, haddaba maanta doorta kii aad u adeegi doontaan, ama ha noqoto ilaahyadii awowayaashiin ugu adeegi jireen Webiga shishadiisa, ama ilaahyada reer Amor, kuwaas oo aad dalkoodii deggan tihiin; laakiinse aniga iyo reerkayguba waxaannu u adeegi doonaa Rabbiga.",Somali
"Kolkaasaa dadkii waxay ugu jawaabeen, Ilaah ha naga fogeeyo inaannu Rabbiga ka tagno oo aannu u adeegno ilaahyo kale;",Somali
"waayo, Rabbiga Ilaaheenna ahu waa kii innaga iyo awowayaasheenba inaga soo saaray dalkii Masar oo ahaa gurigii addoonsiga, oo isagu waa kii calaamooyinkaas waaweyn ku sameeyey horteenna oo inagu dhawrayay jidkii aan soo marnay oo dhan, oo inaga samatabbixiyey dadkii aynu soo dhex soconnay oo dhan.",Somali
"Oo Rabbigu wuxuu horteenna ka eryay dadkii oo dhan, iyo xataa reer Amor oo dalka degganaa; oo sidaas daraaddeed annaguna waxaannu u adeegi doonnaa Rabbiga, maxaa yeelay, isagu waa Ilaahayo.",Somali
"Markaasaa Yashuuca wuxuu dadkii ku yidhi, Rabbiga uma aad adeegi kartaan; waayo, isagu waa Ilaah quduus ah; oo waa Ilaah masayr ah, oo isagu idinkama cafiyi doono xadgudubkiinna iyo dembiyadiinna toona.",Somali
"Oo markuu wax wanaagsan idiin sameeyo dabadeed, haddaad Rabbiga ka tagtaan, oo aad u adeegtaan ilaahyo qalaad, de markaas wuu soo jeesan doonaa oo wax xun buu idinku samayn doonaa, oo wuu idin baabbi'in doonaa.",Somali
"Markaasaa dadkii waxay Yashuuca ku yidhaahdeen, Maya; laakiinse annagu Rabbiga waannu u adeegi doonnaa.",Somali
"Yashuucana wuxuu dadkii ku yidhi, Idinka qudhiinnaa isku marag furaya inaad doorateen Rabbiga oo aad isaga u adeegaysaan. Kolkaasay yidhaahdeen, Annagaa ka marag ah.",Somali
"Kolkaasuu yidhi, Haddaba iska fogeeya ilaahyada qalaad oo idinku dhex jira, oo qalbigiinna u jeediya Rabbiga ah Ilaaha reer binu Israa'iil.",Somali
"Markaasaa dadkii waxay Yashuuca ku yidhaahdeen, Annagu waxaannu u adeegi doonnaa Rabbiga Ilaahayaga ah, oo weliba codkiisaannu maqli doonnaa.",Somali
"Taas daraaddeed maalintaas ayaa Yashuuca dadkii axdi la dhigtay, oo Shekem buu ugu dejiyey qaynuun iyo amar.",Somali
"Markaasaa Yashuuca erayadan ku qoray kitaabkii sharcigii Ilaah; oo dhagax weyn buu qaaday, oo wuxuu hoos qotonshay geedkii ku ag yiil taambuugga quduuskaa oo Rabbiga.",Somali
"Yashuucana wuxuu dadkii oo dhan ku yidhi, Bal ogaada, dhagaxanaa inagu marag furi doonee; waayo, wuxuu maqlay erayadii Rabbiga oo uu inagula hadlay oo dhan; sidaas daraaddeed wuxuu idinku noqon doonaa marag, si aydnaan Ilaahiinna u inkirin.",Somali
Markaasaa Yashuuca dadkii kala diray oo nin waluba wuxuu tegey dalkii dhaxalkiisa ahaa.,Somali
"Oo taas dabadeed addoonkii Rabbiga oo ahaa Yashuuca ina Nuun ayaa dhintay, isagoo jira boqol iyo toban sannadood.",Somali
"Oo waxay ku aaseen dalkii uu dhaxalka u helay oo ahaa Timnad Serah oo ku tiil dalkii buuraha lahaa oo reer Efrayim, oo xagga woqooyi ka xigta buurta Gacash.",Somali
"Reer binu Israa'iilna Rabbigay u adeegi jireen waagii Yashuuca oo dhan, iyo waagii odayaashii ka nolol dambeeyey Yashuuca oo dhan, kuwaas oo ogaa kulli shuqulkii Rabbigu u sameeyey reer binu Israa'iil.",Somali
"Oo lafihii Yuusuf oo reer binu Israa'iil ka soo saareen Masar, waxay ku aaseen Shekem taasoo ah dhulkii yaraa oo Yacquub ka iibsaday reer Xamoor oo ahaa Shekem aabbihiis oo uu ka siistay boqol gogo' oo lacag ah; oo meeshaasu waxay dhaxal u noqotay reer Yuusuf.Oo Elecaasaar ina Haaruunna wuu dhintay, oo waxay isna ku aaseen buurtii wiilkiisa Fiinexaas oo isaga laga siiyey dalkii buuraha lahaa oo reer Efrayim.",Somali
"Oo Elecaasaar ina Haaruunna wuu dhintay, oo waxay isna ku aaseen buurtii wiilkiisa Fiinexaas oo isaga laga siiyey dalkii buuraha lahaa oo reer Efrayim.",Somali
"Markii Yashuuca dhintay dabadeed ayay reer binu Israa'iil Rabbiga weyddiiyeen, oo yidhaahdeen, Yaa marka hore xagga reer Kancaan noo hor kici doona oo noo dagaal geli doona?",Somali
"Markaasaa Rabbigu wuxuu ku yidhi, Reer Yahuudah ha baxeen, oo anna dalka gacantoodaan geliyey.",Somali
"Markaasaa reer Yahuudah waxay ku yidhaahdeen walaalahood reer Simecoon, Kaalaya oo markayaga na raaca aynu la dagaallanno reer Kancaane; oo annana sidaas oo kale markiinnaan idin raaci doonnaaye. Markaasay reer Simecoon raaceen.",Somali
"Kolkaasay reer Yahuudah tageen, oo Rabbiguna wuxuu gacantoodii geliyey reer Kancaan iyo reer Feris, oo waxay Beseq kaga laayeen toban kun oo nin.",Somali
"Oo waxay Beseq ka heleen Adonii Beseq, oo way la dagaallameen, oo waxay laayeen reer Kancaan iyo reer Feris.",Somali
"Laakiinse Adonii Beseq waa cararay, oo iyana way eryoodeen, wayna qabteen isagii, oo waxay ka gooyeen suulashiisii gacmaha iyo kuwiisii lugaha.",Somali
"Markaasaa Adonii Beseq wuxuu yidhi, Toddobaatan boqor oo suulashoodii gacmaha iyo kuwoodii lugahu ka go'an yihiin ayaa cuntadooda ka urursan jiray miiskayga hoostiisa; oo sidii aan yeelay ayaa Rabbigu ii abaal mariyey. Markaasay isagii keeneen Yeruusaalem, oo halkaasuu ku dhintay.",Somali
"Oo Reer Yahuudah waxay la dirireen reer Yeruusaalem, oo intay magaaladii qabsadeen ayay dadkeedii ku laayeen seef, magaaladiina dab bay qabadsiiyeen.",Somali
"Oo dabadeedna reer Yahuudah waxay u kaceen inay la diriraan reer Kancaankii degganaa dalkii buuraha lahaa, iyo kuwii xagga koonfureed, iyo kuwii degganaa dalkii dooxada ahaa.",Somali
"Oo reer Yahuudah waxay ku duuleen dadkii reer Kancaan oo degganaa Xebroon, (oo waagii hore Xebroon magaceeda waxaa la odhan jiray Qiryad Arbac), oo waxay laayeen Sheeshay iyo Axiiman iyo Talmay.",Somali
Oo intay halkaas ka tageen ayay dadkii degganaa Debiir ku duuleen. (Oo waagii hore Debiir magaceedu wuxuu ahaa Qiryad Sefer).,Somali
"Markaasaa Kaaleeb wuxuu yidhi, Kii la dirira Qiryad Sefer oo qabsada, kaas waxaan u guurin doonaa gabadhayda Caksaah.",Somali
"Markaasaa Cotnii'eel ina Qenas, kaasoo ahaa Kaaleeb walaalkiisii yaraa, magaaladii qabsaday; markaasuu wuxuu u guuriyey gabadhiisii Caksaah.",Somali
"Oo markay u timid ayay kula talisay inuu aabbeheed berrin ka baryo; markaasay dameerkeedii ka soo degtay, oo Kaaleeb wuxuu ku yidhi iyadii, Maxaad doonaysaa?",Somali
"Markaasay ku tidhi, Ii ducee, oo waxaad i siisaa ilo biyo ah, maxaa yeelay, waxaad i siisay dalkii koonfureed. Kolkaasaa Kaaleeb wuxuu siiyey ilihii sare iyo kuwii hooseba.",Somali
"Markaasay kii reer Qeyn oo ahaa Muuse seeddigiis reerkiisii ka tageen magaaladii lahayd geedaha timirta ah, oo waxay reer Yahuudah u raaceen xagga cidladii reer Yahuudah taasoo ku taal Caraad xaggeeda koonfureed; oo intay tageen ayay dadkii la degeen.",Somali
"Oo reer Yahuudahna waxay raaceen walaalahood reer Simecoon, oo waxay laayeen reer Kancaan oo Sefad degganaa, oo dhammaanteedna way baabbi'iyeen. Oo magaaladii magaceediina waxaa la odhan jiray Xormaah.",Somali
"Oo reer Yahuudah waxay qabsadeen haddana Gaasa iyo xuduudkeedii, iyo Ashqeloon iyo xuduudkeedii, iyo Ceqroon iyo xuduudkeedii.",Somali
"Oo Rabbigu waa la jiray reer Yahuudah, oo wuxuu hortooda ka eryay dadkii degganaa dalkii buuraha lahaa; maxaa yeelay, ma ay eryi karin dadkii dooxadii degganaa, waayo, waxay lahaayeen gaadhifardood bir ah.",Somali
"Oo markaasay Xebroon siiyeen Kaaleeb, sidii Muuse markii hore u sheegay; oo halkaas wuxuu ka eryay Canaaq saddexdiisii wiil.",Somali
Oo reer Benyaamiin ma ay eryin dadkii reer Yebuus oo Yeruusaalem degganaa; laakiinse reer Yebuus waxay Yeruusaalem la degganaayeen reer Benyaamiin ilaa maantadan la joogo.,Somali
Oo reer Yuusufna waxay ku kaceen Beytel; oo Rabbiguna wuu la jiray iyagii.,Somali
Oo reer Yuusufna waxay Beytel u direen ilaallo soo basaasta. (Magaaladaas markii hore waxaa magaceeda la odhan jiray Luus.),Somali
"Markaasaa ilaaladii waxay arkeen nin magaalada ka soo baxaya, oo waxay ku yidhaahdeen, Waannu ku baryaynaaye, na tus iridda magaalada laga galo, oo annaguna wanaag baannu kuu falaynaa.",Somali
"Markaasuu iyagii tusay iriddii magaalada laga geli jiray, oo waxay dadkii magaalada ku laayeen seef, laakiinse ninkii iyo xaaskiisii oo dhanba way iska sii daayeen.",Somali
"Markaasaa ninkii wuxuu tegey dalkii reer Xeed, oo halkaasuu magaalo ka dhisay, oo magaceediina wuxuu u bixiyey Luus, kaasoo ah magaceeda ilaa maantadan la joogo.",Somali
"Oo reer Manasehna ma ay eryin dadkii degganaa Beytshe'aan iyo magaalooyinkeedii, ama kuwii Tacanaag iyo magaalooyinkeedii, ama dadkii degganaa Door iyo magaalooyinkeedii, ama dadkii degganaa Yiblecaam iyo magaalooyinkeedii, ama dadkii degganaa Megiddoo iyo magaalooyinkeedii, laakiinse reer Kancaan waxay doonayeen inay dalkaas degganaadaan.",Somali
Oo markii ay reer binu Israa'iil xoogaysteen ayay reer Kancaan addoonsadeen oo mana ay wada eryin.,Somali
Oo reer Efrayimna ma ay eryin dadkii reer Kancaan oo degganaa Geser; laakiinse reer Kancaan iyagay la degganaayeen Geser.,Somali
"Oo reer Sebulunna ma ay eryin dadkii degganaa Qitroon, iyo dadkii degganaa Nahalaal, laakiinse reer Kancaan waxay degganaayeen iyaga dhexdooda, oo addoommo ayay u noqdeen.",Somali
"Oo reer Aasheerna ma ay eryin dadkii degganaa Cakoo, ama dadkii degganaa Siidoon, ama kuwii Axlaab, ama kuwii Aksiib, ama kuwii Xelbaah, ama kuwii Afiiq, ama kuwii Rexob.",Somali
"Laakiinse reer Aasheer waxay dhex degganaayeen reer Kancaan oo ahaa dadkii dalka degganaa, maxaa yeelay, iyagu ma ay eryin.",Somali
"Oo reer Naftaalina ma ay eryin dadkii degganaa Beytshemesh ama dadkii degganaa Beytcanaad; laakiinse wuxuu degganaa reer Kancaan dhexdooda, kuwaasoo ahaa dadkii dalka degganaa; habase yeeshee dadkii degganaa Beytshemesh iyo Beytcanaad addoommo ayaa u noqdeen iyaga.",Somali
"Markaasaa reer Amor waxay ku dirqiyeen reer Daan dalkii buuraha ahaa, maxaa yeelay, ma ay u oggolaan inay u soo degaan xagga dooxada.",Somali
"Laakiinse reer Amor waxay doonayeen inay degganaadaan Buur Xeres oo ku taal Ayaaloon iyo Shacalbiim; laakiinse waxaa ka adkaatay gacantii reer Yuusuf, oo sidaas daraaddeed addoommo ayay u noqdeen.Oo xuduudkii reer Amorna wuxuu ka bilaabmayay meesha laga koro Caqrabbiim marka laga bilaabo Selac iyo inta ka sarraysa.",Somali
Oo xuduudkii reer Amorna wuxuu ka bilaabmayay meesha laga koro Caqrabbiim marka laga bilaabo Selac iyo inta ka sarraysa.,Somali
"Markaasaa malaa'igtii Rabbigu waxay ka soo kacday Gilgaal oo Bokiim timid, oo waxay tidhi, Anigaa idinka soo bixiyey dalkii Masar, oo waxaan idin keenay dalkii aan ugu dhaartay awowayaashiin, oo waxaan idhi, Anigu weligay jebin maayo axdigayga aan idinla dhigtay.",Somali
Idinkuna waa inaydnaan axdi la dhigan dadka dalkan deggan; oo waa inaad jejebisaan meelahooda allabariga. Laakiinse idinku ma aydnaan dhegaysan codkaygii. De haddaba maxaad sidan u yeesheen?,Somali
"Sidaas daraaddeed waxaa kaloo aan idhi, Hortiinna kama eryi doono iyaga, laakiinse waxay idinku noqon doonaan sida qodxan dhinacyada idinkaga jirta, oo ilaahyadooduna waxay idinku noqon doonaan dabin.",Somali
Oo markay malaa'igtii Rabbigu erayadan kula hadashay reer binu Israa'iil oo dhan ayay dadkii codkoodii kor u qaadeen oo ooyeen.,Somali
Oo meeshaas magaceedii waxay u bixiyeen Bokiim; oo halkaasay allabari Rabbiga ugu bixiyeen.,Somali
Haddaba markii Yashuuca dadkii diray ayaa reer binu Israa'iil mid waluba u kacay dhaxalkiisii inuu hantiyo dalka.,Somali
"Oo dadkuna Rabbigay u adeegeen wakhtigii Yashuuca noolaa oo dhan, iyo wakhtigii odayaashii Yashuuca ka nolol dambeeyey oo dhan, kuwaasoo wada arkay kulli shuqulkii weynaa oo Rabbigu u sameeyey reer binu Israa'iil.",Somali
Yashuuca oo ahaa ina Nuun oo addoonkii Rabbiga ahaa wuxuu dhintay isagoo boqol iyo toban sannadood jira.,Somali
"Oo waxay ku aaseen dalkii uu dhaxalka u helay oo ahaa Timnad Xeres, oo ku tiil dalkii buuraha lahaa oo reer Efrayim, oo xagga woqooyi ka xigta buurta Gacash.",Somali
"Oo weliba dadkii qarnigaas oo dhammu waxay ku darmadeen awowayaashood; oo waxaa ka daba kacay kuwo qarni kale ah oo aan aqoon Rabbiga, ama shuqulkii uu u sameeyey reer binu Israa'iil.",Somali
"Oo reer binu Israa'iil waxay sameeyeen wax Rabbiga hortiisa ku xun, oo waxay u adeegeen Bacaliimka.",Somali
"Wayna ka tageen Rabbigii ahaa Ilaahii awowayaashood oo iyaga ka soo bixiyey dalkii Masar, oo waxay raaceen ilaahyo kale, kuwaasoo ahaa ilaahyadii dadkii iyaga ku wareegsanaa, wayna u sujuudeen; oo Rabbigana way ka xanaajiyeen.",Somali
Oo intay Rabbiga ka tageen ayay u adeegeen Bacal iyo Cashtarod.,Somali
"Markaasaa cadhadii Rabbigu aad ugu kululaatay reer binu Israa'iil, oo wuxuu iyagii ku riday kuwii iyaga dhacay gacmahoodii, oo wuxuu ka iibiyey gacmihii cadaawayaashoodii ku wareegsanaa, sidaas daraaddeed mar dambe ma ay hor istaagi karin cadaawayaashooda.",Somali
"Oo meel kasta oo ay tageenba gacanta Rabbigu dhib bay u ahayd, sidii Rabbigu ku hadlay, iyo sidii Rabbigu iyaga ugu dhaartay; oo iyana aad bay u dhibaataysnaayeen.",Somali
Markaasaa Rabbigu wuxuu kiciyey xaakinno iyaga ka badbaadiyey gacantii kuwii dhacayay.,Somali
"Oo weliba xaakinnadoodiina ma ay dhegaysan, maxaa yeelay, ilaahyo kalay raaceen sidii naag ninkeedii ka dhillowday, wayna u sujuudeen; oo haddiiba gees bay uga leexdeen jidkii ay awowayaashood mareen iyagoo addeecaya amarradii Rabbiga; laakiinse iyagu sidaas ma ay yeelin.",Somali
"Oo markii Rabbigu iyaga u kiciyey xaakinno ayuu Rabbigu la jiray xaakinkii, oo wakhtigii xaakinkii noolaa oo dhan wuxuu iyagii ka badbaadiyey gacantii cadaawayaashooda; waayo, Rabbigu wuxuu ka qoomamooday taahiddii ay ka taahayeen kuwii iyaga dulmay oo caddibay.",Somali
"Oo haddana markii xaakinkii dhintay ayay dib u noqdeen, oo waxay ku kaceen wax ka sii xun wixii awowayaashood ay ku kici jireen, oo waxay raaceen ilaahyo kale inay u adeegaan oo ay u sujuudaan. Kama ay joogsan falimahoodii, iyo madax adkaantoodii.",Somali
"Oo cadhadii Rabbigu aad bay ugu kululaatay reer binu Israa'iil, oo wuxuu yidhi, Quruuntanu way ku xadgudbeen axdigii aan ku amray awowayaashood, oo codkaygiina ma ay dhegaysan;",Somali
sidaas daraaddeed hadda ka dib ka eryi maayo hortooda mid ka mid ah quruumihii Yashuuca ka tegey markuu dhintay;,Somali
"si aan iyaga ugu tijaabiyo reer binu Israa'iil bal inay xajiyaan oo ku socdaan jidka Rabbiga, sidii ay awowayaashood u xajiyeen iyo in kale.Sidaas daraaddeed Rabbigu wuu daayay quruumahaas, oo degdegna uma eryin; oo weliba iyagii sooma uu gelin gacantii Yashuuca.",Somali
"Sidaas daraaddeed Rabbigu wuu daayay quruumahaas, oo degdegna uma eryin; oo weliba iyagii sooma uu gelin gacantii Yashuuca.",Somali
"Haddaba kuwanu waa quruumihii Rabbigu u daayay inuu reer binu Israa'iil ku tijaabiyo, oo waxay ahaayeen in alla intii aan ogayn dagaalladii reer Kancaan oo dhan;",Somali
inay reer binu Israa'iil ogaadaan oo uu iyaga baro dagaal ayan waxba ka aqoon jirin.,Somali
"Oo kuwaasu waxay ahaayeen shantii amiir oo reer Falastiin, iyo reer Kancaan oo dhan, iyo reer Siidoon, iyo reer Xiwi, oo degganaa Buur Lubnaan, iyo tan iyo Buur Bacal Xermoon, iyo tan iyo meesha laga galo Xamaad.",Somali
"Oo kuwaas waxaa loo daayay in reer binu Israa'iil lagu tijaabiyo, in la ogaado bal inay dhegaysanayaan amarradii Rabbiga oo uu ku amray awowayaashood oo uu Muuse soo faray iyo in kale.",Somali
"Oo reer binu Israa'iil waxay dhex degeen reer Kancaan, kuwaas oo ahaa reer Xeed, iyo reer Amor, iyo reer Feris, iyo reer Xiwi, iyo reer Yebuus.",Somali
"Oo gabdhahoodiina way ka guursadeen, oo kuwoodiina wiilashoodii bay u guuriyeen, oo waxay u adeegeen ilaahyadoodii.",Somali
"Oo reer binu Israa'iilna waxay sameeyeen wax Rabbiga hortiisa ku xun, oo Rabbiga Ilaahooda ahna way illoobeen, wayna u adeegeen Bacaliimkii iyo geedihii Asheeraah.",Somali
"Sidaas daraaddeed cadhadii Rabbigu aad bay ugu kululaatay reer binu Israa'iil, oo wuxuu iyagii ka iibiyey boqorkii Mesobotamiya oo ahaa Kuushan Rishcaatayim; oo reer binu Israa'iil waxay Kuushan Rishcaatayim u adeegayeen siddeed sannadood.",Somali
"Oo markii reer binu Israa'iil ay Rabbiga u qayshadeen, Rabbigu wuxuu reer binu Israa'iil u kiciyey badbaadiye, kaasoo badbaadiyey, oo wuxuu ahaa Cotnii'eel ina Qenas oo ahaa Kaaleeb walaalkiisii yaraa.",Somali
"Oo kaas waxaa ku soo degay Ruuxa Rabbiga, oo wuxuu xukumi jiray reer binu Israa'iil. Dagaal buuna u baxay, oo Rabbiguna wuxuu gacantiisii u geliyey boqorkii Mesobotamiya oo ahaa Kuushan Rishcaatayim, oo isna wuu ka gacan sarreeyey Kuushan Rishcaatayim.",Somali
Markaasaa dalkii xasilloonaa afartan sannadood. Oo Cotnii'eel ina Qenas wuu dhintay.,Somali
"Oo reer binu Israa'iil mar kalay sameeyeen wax Rabbiga hortiisa ku xun; markaasaa Rabbigu wuxuu xoog u yeelay oo reer binu Israa'iil ku diray boqorkii reer Moo'aab oo ahaa Cegloon, maxaa yeelay, waxay sameeyeen wax Rabbiga hortiisa ku xun.",Somali
"Oo isna wuxuu soo urursaday reer Cammoon iyo reer Camaaleq; kolkaasuu intuu tegey laayay reer binu Israa'iil, oo waxay qabsadeen magaaladii lahayd geedo timireedka.",Somali
Oo reer binu Israa'iil waxay boqorkii reer Moo'aab oo Cegloon ahaa u adeegayeen siddeed iyo toban sannadood.,Somali
"Laakiinse markii reer binu Israa'iil ay Rabbiga u qayshadeen, Rabbigu wuxuu u kiciyey badbaadiye, kaasoo ahaa Eehuud ina Geeraa, oo reer Benyaamiin, oo ahaa nin gurran. Isaga ayay reer binu Israa'iil hadiyad ugu soo dhiibeen Cegloon kii ahaa boqorkii reer Moo'aab.",Somali
"Oo Eehuudna wuxuu samaystay seef laba af leh, oo dhererkeedu yahay dhudhun, oo wuxuu ku xidhay meel dharkiisa ka hoosaysa oo ah bowdadiisa midig.",Somali
Oo wuxuu hadiyaddii u dhiibay boqorkii reer Moo'aab oo ahaa Cegloon; Cegloonna wuxuu ahaa nin aad u buuran.,Somali
Oo markuu dhammeeyey bixintii hadiyadda ayuu diray dadkii hadiyadda siday.,Somali
"Laakiinse Eehuud wuxuu ka soo noqday dhagaxyadii qorqornaa Gilgaal agteeda, oo wuxuu yidhi, Boqorow, anigu waxaan kuu wadaa farriin qarsoon. Markaasuu yidhi, Iska aamus. Oo dadkii hareerihiisa taagnaa oo dhammuna dibadday uga baxeen isagii.",Somali
"Markaasaa Eehuud u yimid isagii; oo isna wuxuu keligiis fadhiyey qowladdii uu ku laydhsan jiray, markaasaa Eehuud wuxuu ku yidhi, Waxaan farriin kaaga wadaa Ilaah. Markaasuu ka soo kacay kursigiisii.",Somali
"Oo Eehuudna wuxuu soo bixiyey gacantiisii bidix, oo wuxuu seeftii kala soo baxay dhinaca bowdadiisii midig, markaasuu Cegloon caloosha kaga muday,",Somali
"oo xataa daabkiina waa galay afkii dabadiis, oo seefta afkeediina waxaa qariyey xaydhii, waayo, seeftii kama uu soo bixin calooshiisii; oo uus baa ka yimid.",Somali
"Markaasaa Eehuud wuxuu u baxay xagga qolqolka, oo uu soo xidhay qowladda albaabbadeedii, wuuna qufulay.",Somali
"Haddaba markuu tegey waxaa yimid addoommadii Cegloon, markaasay intay wax fiiriyeen arkeen albaabbadii qowladda oo qufulan; kolkaasay waxay isyidhaahdeen, Hubaal wuu isku deday qowladdiisa uu ku laydhsado.",Somali
"Oo way sugeen ilaa ay isla yaabeen; oo bal eeg isna albaabbadii qowladda ma uu furin, sidaas daraaddeed furahay qaadeen oo albaabbaday fureen, oo markaasay arkeen sayidkoodii oo dhulka ku dhacay oo meyd ah.",Somali
"Eehuudna waa baxsaday intay sugayeen, oo wuxuu dhaafay dhagaxyadii qorqornaa, oo wuxuu u fakaday xagga Seciiraah.",Somali
"Oo markuu yimid dalkii buuraha lahaa oo reer Efrayim ayuu afuufay buun, oo reer binu Israa'iilna isagay kala dhaadhaceen dalkii buuraha lahaa, oo isna wuu hor socday.",Somali
"Oo wuxuu ku yidhi, I soo raaca, waayo, Rabbigu gacantiinnuu soo geliyey reer Moo'aab oo cadaawayaashiinnii ah. Oo iyana isagay ka daba dhaadhaceen, oo waxay reer Moo'aab ka qabsadeen meeshii webiga Urdun laga gudbi jiray, oo ninna uma ay oggolaan inuu ka gudbo.",Somali
"Oo markaasay reer Moo'aab ka laayeen rag toban kun ku dhow, kuwaas oo ahaa kuwo xoog wada leh, oo xataa nin keliyuhu kama baxsan.",Somali
