Text,Language
አብርሃምና ሣራም በዕድሜአቸው ሸምግለው ፈጽመው አርጅተው ነበር፤ በሴቶች የሚሆነውም ልማድ ከሣራ ተቋርጦ ነበር።,Amharic
ሣራም በልብዋ እንዲህ ስትል ሳቀች። ካረጀሁ በኋላ በውኑ ፍትወት ይሆንልኛልን? ጌታዬም ፈጽሞ ሸምግሎአል።,Amharic
እግዚአብሔርም አብርሃምን አለው። ካረጀሁ በኋላ በውኑ እወልዳለሁን? ስትል ሣራ ለምን ሳቀች?,Amharic
በውኑ ለእግዚአብሔር የሚሳነው ነገር አለን? የዛሬ ዓመት እንደ ዛሬው ጊዜ ወደ አንተ እመለሳለሁ፤ ሣራም ልጅን ታገኛለች።,Amharic
ሣራም ስለ ፈራች። አልሳቅሁም ስትል ካደች። እርሱም። አይደለም፥ ሳቅሽ እንጂ አላት።,Amharic
ሰዎቹም ከዚያ ተነሥተው ወደ ሰዶም አቀኑ፤ አብርሃምም ሊሸኛቸው አብሮአቸው ሄደ።,Amharic
እግዚአብሔርም አለ። እኔ የማደርገውን ከአብርሃም እሰውራለሁን?,Amharic
አብርሃም በእውነት ታላቅና ብርቱ ሕዝብ ይሆናልና፥ የምድር አሕዛብም ሁሉ በእርሱ ይባረካሉና።,Amharic
ጽድቅንና ፍርድን በማድረግ የእግዚአብሔርን መንገድ ይጠብቁ ዘንድ ልጆቹንና ከእርሱ በኋላ ቤቱን እንዲያዝዝ አውቃለሁና፤ ይህም እግዚአብሔር በአብርሃም ላይ የተናገረውን ነገር ሁሉ ያመጣ ዘንድ ነው።,Amharic
እግዚአብሔርም አለ። የሰዶምና የገሞራ ጩኸት እጅግ በዝቶአልና፥ ኃጢአታቸውም እጅግ ከብዳለችና፥,Amharic
እንግዲህስ ወደ እኔ እንደ መጣች እንደ ጩኸትዋ አድርገው እንደ ሆነ ወርጄ አያለሁ፤ እንዲሁም ባይሆን አውቃለሁ።,Amharic
ሰዎቹም ከዚያ ፊታቸውን አቀኑ፥ ወደ ሰዶምም ሄዱ፤ አብርሃም ግን በእግዚአብሔር ፊት ገና ቆሞ ነበር።,Amharic
አብርሃምም ቀረበ አለም። በውኑ ጻድቁን ከኃጢአተኛ ጋር ታጠፋለህን?,Amharic
አምሳ ጻድቃን በከተማይቱ ውስጥ ቢገኙ በውኑ ሁሉን ታጠፋለህን? ከተማይቱንስ በእርስዋ ስለሚገኙ አምሳ ጻድቃን አትምርምን?,Amharic
ይህ ከአንተ ይራቅ፤ ጻድቁን ከኃጢአተኛ ጋር ትገድል ዘንድ፥ ጻድቁም እንደ ኃጢአተኛ ይሆን ዘንድ፥ እንደዚህ ያለው አድራጎት ከአንተ ይራቅ። የምድር ሁሉ ፈራጅ በቅን ፍርድ አይፈርድምን?,Amharic
እግዚአብሔርም። በሰዶም በከተማይቱ ውስጥ አምሳ ጻድቃን ባገኝ ስፍራውን ሁሉ ስለ እነርሱ እምራለሁ አለ።,Amharic
አብርሃምም መለሰ አለም። እኔ አፈርና አመድ ስሆን ከጌታዬ ጋር እናገር ዘንድ እነሆ አንድ ጊዜ ጀመርሁ፤,Amharic
ከአምሳው ጻድቃን አምስት ቢጐድሉ ከተማይቱን ሁሉ በአምስቱ ምክንያት ታጠፋለህን? ከዚያ አርባ አምስት ባገኝ አላጠፋትም አለ።,Amharic
ደግሞም ተናገረው፥ እንዲህም አለ። ምናልባት ከዚያ አርባ ቢገኙሳ? እርሱም። ለአርባው ስል አላደርገውም አለ።,Amharic
እርሱም። ጌታዬ አይቆጣ እኔም እናገራለሁ ምናልባት ከዚያ ሠላሳ ቢገኙሳ? አለ። እርሱም ከዚያ ሰላሳ ባገኝ አላጠፋም አለ።,Amharic
ደግሞም። እነሆ፥ ከጌታዬ ጋር እናገር ዘንድ አንድ ጊዜ ጀመርሁ፤ ምናልባት ከዚያ ሀያ ቢገኙሳ? አለ። እርሱም። ከዚያ ሀያ ቢገኙ ስለ ሀያው አላደርገውም አለ።,Amharic
እርሱም። እኔ ደግሞ አንድ ጊዜ ብቻ ብናገር ጌታዬ አይቆጣ፤ ምናልባት ከዚያ አሥር ቢገኙሳ? አለ። እርሱም። ስለ አሥሩ አላጠፋትም አለ።,Amharic
እግዚአብሔርም ከአብርሃም ጋር ንግግሩን በጨረሰ ጊዜ ሄደ፤ አብርሃምም ወደ ስፍራው ተመለሰ። a,Amharic
ሁለቱም መላእክት በመሸ ጊዜ ወደ ሰዶም ገቡ፤ ሎጥም በሰዶም በር ተቀምጦ ነበር። ሎጥም ባያቸው ጊዜ ሊቀበላቸው ተነሣ፤ ፊቱንም ደፍቶ ወደ ምድር ሰገደ፥ አላቸውም።,Amharic
ጌቶቼ ሆይ፥ ወደ ባሪያችሁ ቤት አቅኑ፥ ከዚያም እደሩ፥ እግራችሁንም ታጠቡ፤ ነገ ማልዳችሁም መንገዳችሁን ትሄዳላችሁ። እነርሱም። በአደባባዩ እናድራለን እንጂ፥ አይሆንም አሉት።,Amharic
እጅግም ዘበዘባቸው፤ ወደ እርሱም አቀኑ፥ ወደ ቤቱም ገቡ፤ ማዕድ አቀረበላቸው፥ ቂጣንም ጋገረ እነርሱም በሉ።,Amharic
ገናም ሳይተኙ የዚያች ከተማ የሰዶም ሰዎች፥ ከብላቴናው ጀምሮ እስከ ሽማግሌው ድረስ በየስፍራው ያለው ሕዝብ ሁሉ፥ ቤቱን ከበቡት።,Amharic
ሎጥንም ጠርተው እንዲህ አሉት። በዚህ ሌሊት ወደ ቤትህ የገቡት ሰዎች ወዴት ናቸው? እናውቃቸው ዘንድ ወደ እኛ አውጣቸው።,Amharic
ሎጥም ወደ እነርሱ ወደ ደጅ ወጣ መዝጊያውንም በኋላው ዘጋው፤,Amharic
እንዲህም አለ። ወንድሞቼ ሆይ፥ ይህን ክፉ ነገር አታድርጉ፤,Amharic
እነሆ፥ ወንድን ያላወቁ ሁለት ሴቶች ልጆች አሉኝ፤ እነርሱን ላውጣላችሁ፥ እንደ ወደዳችሁም አድርጓቸው፤ በእነዚህ ሰዎች ብቻ ምንም አታድርጉ፥ እነርሱ በጣራዬ ጥላ ሥር ገብተዋልና።,Amharic
እነርሱም። ወዲያ ሂድ አሉት። ደግሞም እንዲህ አሉ። ይህ ሰው በእንግድነት ለመኖር መጣ፥ ፍርዱንም ይፈርድ ዘንድ ይፈልጋል፤ አሁን በአንተ ከእነርሱ ይልቅ ክፉ እናደርግብሃለን። ሎጥንም እጅግ ተጋፉት፥ የደጁንም መዝጊያ ለመስበር ቀረቡ።,Amharic
ሁለቱም ሰዎች እጃቸውን ዘርግተው ሎጥን ወደ እነርሱ ዘንድ ወደ ቤት አገቡት መዝጊያውንም ዘጉት።,Amharic
በቤቱ ደጃፍ የነበሩትንም ሰዎች ከታናሻቸው ጀምሮ እስከ ታለቃቸው ድረስ አሳወሩአቸው፤ ደጃፉንም ለማግኘት ሲፈልጉ ደከሙ።,Amharic
ሁለቱም ሰዎች ሎጥን አሉት። ከዚህ ሌላ ማን አለህ? አማችም ቢሆን ወንድ ልጅም ቢሆን ወይም ሴት ልጅ ብትሆን በከተማይቱ ያለህን ሁሉ ከዚህ ስፍራ አስወጣቸው፤,Amharic
እኛ ይህን ስፍራ እናጠፋለንና፥ ጩኸታቸው በእግዚአብሔር ፊት ትልቅ ሆኖአልና፤ እናጠፋውም ዘንድ እግዚአብሔር ሰድዶናል።,Amharic
ሎጥም ወጣ፥ ልጆቹን ለሚያገቡት ለአማቾቹም ነገራቸው፥ አላቸውም። ተነሡ፤ ከዚህ ስፍራ ውጡ፤ እግዚአብሔር ይህችን ከተማ ያጠፋልና። ለአማቾቹ ግን የሚያፌዝባቸው መሰላቸው።,Amharic
ጎህም በቀደደ ጊዜ መላእክት ሎጥን። ተነሣ፥ ሚስትህንና ከዚህ ያሉትን ሁለቱን ሴቶች ልጆችህን ውሰድ፤ በከተማይቱ ኃጢአት እንዳትጠፋ እያሉ ያስቸኵሉት ነበር።,Amharic
እርሱም በዘገየ ጊዜ እግዚአብሔር ስላዘነለት እነዚያ ሰዎች የእርሱን እጅ የሚስቱንም እጅ የሁለቱን የሴቶች ልጆቹንም እጅ ይዘው አወጡትና በከተማይቱ ውጭ አስቀመጡት።,Amharic
ወደ ሜዳም ካወጡአቸው በኋላ እንዲህ አለው። ራስህን አድን፤ ወደ ኋላህ አትይ፥ በዚህም ዙሪያ ሁሉ አትቁም እንዳትጠፋም ወደ ተራራው ሸሽተህ አምልጥ።,Amharic
ሎጥም፤ አላቸው። ጌቶቼ ሆይ፥ እንዲህስ አይሁን፤,Amharic
እነሆ ባሪያህ በፊትህ ሞገስን አግኝቶአል፥ ነፍሴን ለማዳን ያደረግህልኝን ምሕረትህንም አብዝተሃል፤ ክፉ እንዳያገኘኝና እንዳልሞት ወደ ተራራ ሸሽቼ አመልጥ ዘንድ አልችልም፤,Amharic
እነሆ ይህች ከተማ ወደ እርስዋ ሸሽቶ ለማምለጥ ቅርብ ናት፥ እርስዋም ትንሽ ናት፤ ነፍሴን ለማዳን ወደ እርስዋ ሸሽቼ ላምልጥ፤ እርስዋ ትንሽ ከተማ አይደለችምን?,Amharic
እርሱም አለው። የተናገርሃትን ከተማ እንዳላጠፋት እነሆ በዚህ ነገር የለመንኸኝን ተቀብዬሃለሁ፤,Amharic
በቶሎ ወደዚያ ሸሽትህ አምልጥ፤ ወደዚያ እስክትደርስ ድረስ ምንም አደርግ ዘንድ አልችልምና። ስለዚህም የዚያች ከተማ ስም ዞዓር ተባለ።,Amharic
ሎጥ ወደ ዞዓር በገባ ጊዜ ፀሐይ በምድር ላይ ወጣች።,Amharic
እግዚአብሔርም በሰዶምና በገሞራ ላይ ከእግዚአብሔር ዘንድ ከሰማይ እሳትና ዲን አዘነበ፤,Amharic
እነዚያንም ከተሞች፥ በዙሪያቸው ያለውንም ሁሉ፥ በከተሞቹም የሚኖሩትን ሁሉ፥ የምድሩንም ቡቃያ ሁሉ ገለበጠ።,Amharic
የሎጥም ሚስት ወደ ኋላዋ ተመለከተች፥ የጨው ሐውልትም ሆነች።,Amharic
አብርሃምም በእግዚአብሔር ፊት ቆሞ ወደ ነበረበት ስፍራ ለመሄድ ማልዶ ተነሣ፤,Amharic
ወደ ሰዶምና ወደ ገሞራ በዚያች አገር ወዳለውም ምድር ሁሉ ተመለከተ፤ እነሆም የአገሪቱ ጢስ እንደ እቶን ጢስ ሲነሣ አየ።,Amharic
እግዚአብሔርም እነዚያን የአገር ከተሞች ባጠፋ ጊዜ አብርሃምን አሰበው፤ ሎጥ ተቀምጦበት የነበረውንም ከተማ ባጠፋ ጊዜ ከዚያ ጥፋት መካከል ሎጥን አወጣው።,Amharic
ሎጥም ከዞዓር ወጣ፤ በዞዓር ይቀመጥ ዘንድ ስለ ፈራም ከሁለቱ ሴቶች ልጆቹ ጋር በተራራ ተቀመጠ፤ በዋሻም ከሁለቱ ሴቶች ልጆቹ ጋር ተቀመጠ።,Amharic
ታላቂቱም ታናሺቱን አለቻት። አባታችን ሸመገለ፥ በምድርም ሁሉ እንዳለው ልማድ ሊገናኘን የሚችል ሰው ከምድር ላይ የለም፤,Amharic
ነዪ አባታቻንንም የወይን ጠጅ እናጠጣውና ከእርሱ ጋር እንተኛ፥ ከአባታችንም ዘር እናስቀር።,Amharic
በዚያችም ሌሊት አባታቸውን የወይን ጠጅ አጠጡት፤ ታላቂቱም ገባች፥ ከአባትዋም ጋር ተኛች፤ እርሱም ስትተኛና ስትነሣ አላወቀም።,Amharic
በነጋውም ታላቂቱ ታናሺቱን አለቻት። እነሆ ትናንት ከአባቴ ጋር ተኛሁ፤ ዛሬ ሌሊት ደግሞ የወይን ጠጅ እናጠጣው አንቺም ግቢና ከእርሱ ጋር ተኚ፥ ከአባታችንም ዘር እናስቀር።,Amharic
አባታቸውንም በዚያች ሌሊት ደግሞ የወይን ጠጅ አጠጡት፤ ታናሺቱም ገብታ ከእርሱ ጋር ተኛች፤ እርሱም ስትተኛና ስትነሣ አላወቀም።,Amharic
የሎጥም ሁለቱ ሴቶች ልጆች ከአባታቸው ፀነሱ።,Amharic
ታላቂቱም ወንድ ልጅ ወለደች ስሙንም ሞዓብ ብላ ጠራችው፤ እርሱም እስከ ዛሬ የሞዓባውያን አባት ነው።,Amharic
ታናሺቱም ደግሞ ወንድ ልጅ ወለደች ስሙንም። የወገኔ ልጅ ስትል አሞን ብላ ጠራችው፤ እርሱም እስከ ዛሬ የአሞናውያን አባት ነው።,Amharic
አብርሃምም ከዚያ ተነሥቶ ወደ አዜብ ምድር ሄደ፥ በቃዴስና በሱር መካከልም ተቀመጠ፤ በጌራራም በእንግድነት ተቀመጠ።,Amharic
አብርሃምም ሚስቱን ሣራን። እኅቴ ናት አለ፤ የጌራራ ንጉሥ አቢሜሌክም ላከና ሣራን ወሰዳት።,Amharic
እግዚአብሔርም ሌሊት በሕልም ወደ አቢሜሌክ መጣ፥ እንዲህም አለው። እነሆ፥ አንተ ስለ ወሰድሃት ሴት ምውት ነህ፤ እርስዋ ባለ ባል ናትና።,Amharic
አቢሜሌክ ግን አልቀረባትም ነበር፤ እንዲህም አለ። አቤቱ፥ ጻድቁን ሕዝብ ደግሞ ታጠፋለህን?,Amharic
እኅቴ ናት ያለኝ እርሱ አይደለምን? እርስዋም ደግሞ ራስዋ። ወንድሜ ነው አለች፤ በልቤ ቅንነትና በእጄ ንጹሕነት ይህንን አደረግሁ።,Amharic
እግዚአብሔርም በሕልም አለው። ይህን በልብህ ቅንነት እንዳደረግህ እኔ አወቅሁ፥ እኔም ደግሞ በፊቴ ኃጢአትን እንዳትሠራ ከለከልሁህ፤ ስለዚህም ትነካት ዘንድ አልተውሁም።,Amharic
አሁንም የሰውዬውን ሚስት መልስ፤ ነቢይ ነውና፥ ስለ አንተም ይጸልያል፥ ትድናለህም። ባትመልሳት ግን አንተ እንድትሞት ለአንተ የሆነውም ሁሉ እንዲሞት በእርግጥ እወቅ።,Amharic
አቢሜሌክም በነገታው ማለደ፥ ባሪያዎቹንም ሁሉ ጠራ፥ ይህንንም ነገር ሁሉ በጆሮአቸው ተናገረ፤ ሰዎቹም እጅግ ፈሩ።,Amharic
አቢሜሌክም አብርሃምን ጠርቶ አለው። ይህ ያደረግህብን ምንድር ነው? ምንስ ክፉ ሠራሁብህ? በእኔና በመንግሥቴ ላይ ትልቅ ኃጢአት አውርደሃልና፤ የማይገባ ሥራ በእኔ ሠራህብኝ።,Amharic
አቢሜሌክም አብርሃምን አለው። ይህን ማድረግህ ምን አይተህ ነው?,Amharic
አብርሃምም አለ። በዚህ ስፍራ እግዚአብሔርን መፍራት በእውነት እንደሌለ፥ ለሚስቴም ሲሉ እንደሚገድሉኝ ስላሰብሁ ነው።,Amharic
እርስዋም ደግሞ በእውነት እኅቴ ናት፤ የእናቴ ልጅ አይደለችም እንጂ የአባቴ ልጅ ናት፤ ለእኔም ሚስት ሆነች።,Amharic
እግዚአብሔርም ከአባቴ ቤት ባወጣኝ ጊዜ አልኋት። በገባንበት አገር ሁሉ ለእኔ የምታደርጊው ወሮታ ይህ ነው። ወንድሜ ነው ብለሽ ስለ እኔ ተናገሪ።,Amharic
አቢሜሌክም በጎችንና ላሞችን ወንዶችና ሴቶች ባሪያዎችን አመጣ፥ ለአብርሃምም ሰጠው፥ ሚስቱን ሣራንም መለሰለት።,Amharic
አቢሜሌክም። እነሆ፥ ምድሬ በፊትህ ናት፤ በወደድኸው ተቀመጥ አለ።,Amharic
ሣራንም አላት። እነሆ፥ ለወንድምሽ ሺህ ሚዛን ብር ሰጠሁት፤ ያም እነሆ ከአንቺ ጋር ባሉት ሁሉ ፊት የዓይኖች መሸፈኛ ይሁንሽ፤ ጽድቅሽ ለሰዎች ሁሉ ተገልጦአልና።,Amharic
አብርሃምም ወደ እግዚአብሔር ጸለየ፤ እግዚአብሔርም አቢሜሌክን ሚስቱንም ባሪያዎቹንም ፈወሳቸው፥ እነርሱም ወለዱ፤,Amharic
እግዚአብሔር በአብርሃም ሚስት በሣራ ምክንያት በአቢሜሌክ ቤት ማኅፀኖችን ሁሉ በፍጹም ዘግቶ ነበርና። a,Amharic
እግዚአብሔርም እንደ ተናገረው ሣራን አሰበ፤ እግዚአብሔርም እንደ ተናገረው ለሣራ አደረገላት።,Amharic
ሣራም ፀነሰች፥ እግዚአብሔርም በተናገረው ወራት ለአብርሃም በእርጅናው ወንድ ልጅን ወለደችለት።,Amharic
አብርሃምም የተወለደለትን ሣራ የወለደችለትን የልጁን ስም ይስሐቅ ብሎ ጠራው።,Amharic
አብርሃምም ልጁን ይስሐቅን እግዚአብሔር እንዳዘዘው በስምንተኛ ቀን ገረዘው።,Amharic
አብርሃምም ልጁ ይስሐቅ በተወለደለት ጊዜ የመቶ ዓመት ዕድሜ ነበረ።,Amharic
ሣራም። እግዚአብሔር ሳቅ አድርጎልኛል፤ ይህንንም የሚሰማ ሁሉ በእኔ ምክንያት ይስቃል አለች።,Amharic
ደግሞም። ሣራ ልጆችን እንድታጠባ ለአብርሃም ማን በነገረው? በእርጅናው ልጅን ወልጄለታለሁና አለች።,Amharic
ሕፃኑም አደገ፥ ጡትንም ከመጥባት ተቋረጠ፤ አብርሃምም ይስሐቅን ጡት ባስጣለበት ቀን ትልቅ ግብዣን አደረገ።,Amharic
ሣራም ግብፃዊቱ አጋር ለአብርሃም የወለደችለትን ልጅ ሲስቅ አየችው።,Amharic
አብርሃምንም። ይህችን ባሪያ ከነልጅዋ አሳድድ፤ የዚህች ባሪያ ልጅ ከልጄ ከይስሐቅ ጋር አይወርስምና አለችው።,Amharic
ይህም ነገር በአብርሃም ዘንድ ስለ ልጁ እጅግ ችግር ሆነበት።,Amharic
እግዚአብሔርም አብርሃምን አለው። ስለ ባሪያህና ስለ ብላቴናው አትዘን፤ ሣራም የምትነግርህን ቃል ሁሉ ስማ፤ በይስሐቅ ዘር ይጠራልሃልና።,Amharic
የባሪያይቱን ልጅ ደግሞ ሕዝብ አደርገዋለሁ፥ ዘርህ ነውና።,Amharic
አብርሃምም ማልዶ ተነሣ፥ እንጀራንም ወሰደ፥ የውኃ አቁማዳንም ለአጋር በትከሻዋ አሸከማት፥ ብላቴናውንም ሰጥቶ አስወጣት፤ እርስዋም ሄደች በቤርሳቤህም ምድረ በዳ ተቅበዘበዘች።,Amharic
ውኃውም ከአቁማዳው አለቀ፤ ብላቴናውንም ከአንድ ቍጥቋጦ በታች ጣለችው፤,Amharic
እርስዋም ሄደች። ብላቴናው ሲሞት አልየው ብላ ቀስት ተወርውሮ የሚደርስበትን ያህል ርቃ በአንጻሩ ተቀመጠች። ፊት ለፊትም ተቀመጠች፥ ቃልዋንም አሰምታ አለቀሰች።,Amharic
እግዚአብሔርም የብላቴናውን ድምፅ ሰማ፤ የእግዚአብሔርም መልአክ ከሰማይ አጋርን እንዲህ ሲል ጠራት። አጋር ሆይ፥ ምን ሆንሽ? እግዚአብሔር የብላቴናውን ድምፅ ባለበት ስፍራ ሰምቶአልና አትፍሪ።,Amharic
ተነሺ፥ ብላቴናውንም አንሺ፥ እጅሽንም በእርሱ አጽኚው፤ ትልቅ ሕዝብ አደርገዋለሁና።,Amharic
እግዚአብሔርም ዓይንዋን ከፈተላት፥ የውኃ ጕድጓድንም አየች፤ ሄዳም አቁማዳውን በውኃ ሞላች፥ ብላቴናውንም አጠጣች።,Amharic
እግዚአብሔርም ከብላቴናው ጋር ነበረ፤ አደገም፥ በምድረ በዳም ተቀመጠ፥ ቀስተኛም ሆነ።,Amharic
በፋራን ምድረ በዳም ተቀመጠ፤ እናቱም ከምድረ ግብፅ ሚስት ወሰደችለት።,Amharic
በዚያም ዘመን አቢሜሌክ ከሙሽራው ወዳጅ ከአኮዘትና ከሠራዊቱ አለቃ ከፊኮል ጋር አብርሃምን አለው። በምታደርገው ሁሉ እግዚአብሔር ከአንተ ጋር ነው፤,Amharic
አሁንም በእኔም በልጄም በልጅ ልጄም ክፉ እንዳታደርግብኝ በእግዚአብሔር ማልልኝ፤ ነገር ግን ለአንተ ቸርነትን እንዳደረግሁ አንተም ለእኔ ለተቀመጥህባትም ምድር ቸርነትን ታደርጋለህ።,Amharic
አብርሃምም። እኔ እምላለሁ አለ።,Amharic
አቢሜሌክንም ባሪያዎቹ በነጠቁት በውኃ ጕድጓድ ምክንያት አብርሃም ወቀሰው።,Amharic
አቢሜሌክም አለ። ይህን ነገር ያደረገውን አላወቅሁም፤ አንተም ደግሞ ምንም አልነገርኸኝም፥ እኔም ከዛሬ በቀር አልሰማሁም።,Amharic
አብርሃምም በጎችንና ላሞችን አምጥቶ ለአቢሜሌክ ሰጠው፤ ሁለቱም ቃል ኪዳን አደረጉ።,Amharic
አብርሃምም ሰባት ቄቦች በጎችን ለብቻቸው አቆመ።,Amharic
አቢሜሌክም አብርሃምን። ለብቻቸው ያቆምሃቸው እነዚህ ሰባት ቄቦች በጎች ምንድር ናቸው? አለው።,Amharic
እርሱም። እኔ ይህችን የውኃ ጕድጓድ እንደቆፈርሁ ምስክር ይሆንልኝ ዘንድ እነዚህን ሰባት ቄቦች በጎች ከእጄ ትወስዳለህ አለው።,Amharic
ስለዚህ የዚያን ስፍራ ስም ቤርሳቤህ ብሎ ጠራው፤ ከዚያ ሁለቱ ተማምለዋልና።,Amharic
በቤርሳቤህም ቃል ኪዳንን አደረጉ። አቢሜሌክና የሙሽራው ወዳጅ አኮዘት የሠራዊቱ አለቃ ፊኮልም ተነሥተው ወደ ፍልስጥኤም ምድር ተመለሱ።,Amharic
አብርሃምም በቤርሳቤህ የተምር ዛፍን ተከለ፤ በዚያም የዘላለሙን አምላክ የእግዚአብሔርን ስም ጠራ።,Amharic
አብርሃምም በፍልስጥኤም ምድር ብዙ ቀን እንግዳ ሆኖ ተቀመጠ።,Amharic
ከእነዚህም ነገሮች በኋላ እግዚአብሔር አብርሃምን ፈተነው፥ እንዲህም አለው። አብርሃም ሆይ። አብርሃምም። እነሆ፥ አለሁ አለ።,Amharic
የምትወደውን አንድ ልጅህን ይስሐቅን ይዘህ ወደ ሞሪያም ምድር ሂድ፤ እኔም በምነግርህ በአንድ ተራራ ላይ በዚያ መሥዋዕት አድርገህ ሠዋው አለ።,Amharic
አብርሃምም በማለዳ ተነሥቶ አህያውን ጫነ፥ ሁለቱንም ሎሌዎቹንና ልጁን ይስሕቅን ከእርሱ ጋር ወሰደ፥ እንጨትንም ለመሥዋዕት ሰነጠቀ፤ ተነሥቶም እግዚአብሔር ወዳለው ቦታ ሄደ።,Amharic
በሦስተኛውም ቀን አብርሃም ዓይኑን አነሣና ቦታውን ከሩቅ አየ።,Amharic
አብርሃምም ሎሌዎቹን አላቸው። አህያውን ይዛችሁ ከዚህ ቆዩ፤ እኔና ልጄ ወደዚያ ሄደን እንሰግዳለን፥ ወደ እናንተም እንመለሳለን።,Amharic
አብርሃምም የመሥዋዕቱን እንጨት አንሥቶ ለልጁ ለይስሐቅ አሸከመው፤ እርሱም እሳቱንና ቢላዋውን በእጁ ያዘ፥ ሁለቱም አብረው ሄዱ።,Amharic
ይስሐቅም አባቱን አብርሃምን ተናገረው። አባቴ ሆይ አለ። እርሱም። እነሆኝ፥ ልጄ አለው። እሳቱና እንጨቱ ይኸው አለ፤ የመሥዋዕቱ በግ ግን ወዴት ነው? አለ።,Amharic
አብርሃምም። ልጄ ሆይ፥ የመሥዋዕቱን በግ እግዚአብሔር ያዘጋጃል አለው፤ ሁለቱም አብረው ሄዱ።,Amharic
እግዚአብሔር ወዳለውም ቦታ ደረሱ፤ አብርሃምም በዚያ መሠዊያውን ሠራ፥ እንጨትንም ረበረበ፤ ልጁን ይስሐቅንም አስሮ በመሠዊያው በእንጨቱ ላይ አጋደመው።,Amharic
አብርሃምም እጁን ዘረጋ፥ ልጁንም ያርድ ዘንድ ቢላዋ አነሣ።,Amharic
የእግዚአብሔር መልአክም ከሰማይ ጠራና። አብርሃም አብርሃም አለው፤,Amharic
እርሱም። እነሆኝ አለ። እርሱም። በብላቴናው ላይ እጅህን አትዘርጋ፥ አንዳችም አታድርግበት፤ አንድ ልጅህን ለእኔ አልከለከልህምና እግዚአብሔርን የምትፈራ እንደ ሆንህ አሁን አውቄአለሁ አለ።,Amharic
አብርሃምም ዓይኑን አነሣ፥ በኋላውም እነሆ አንድ በግ በዱር ውስጥ ቀንዶቹ በዕፀ ሳቤቅ ተይዞ አየ፤ አብርሃምም ሄደ በጉንም ወሰደው፥ በልጁም ፋንታ መሥዋዕት አድርጎ ሠዋው።,Amharic
አብርሃምም ያንን ቦታ ያህዌ ይርኤ ብሎ ጠራው፤ እስከ ዛሬም ድረስ በእግዚአብሔር ተራራ ይታያል ይባላል።,Amharic
የእግዚአብሔር መልአክም አብርሃምን ከሰማይ ሁለተኛ ጊዜ ጠራው፥,Amharic
እንዲህም አለው። እግዚአብሔር። በራሴ ማልሁ ይላል፤ ይህን ነገር አድርገሃልና፥ አንድ ልጅህንም አልከለከልህምና,Amharic
በእውነት በረከትን እባርክሃለሁ፥ ዘርህንም እንደ ሰማይ ከዋክብትና በባሕር ዳር እንዳለ አሸዋ አበዛዋለሁ፤ ዘርህም የጠላቶችን ደጅ ይወርሳል፤,Amharic
የምድር አሕዛብ ሁሉም በዘርህ ይባረካሉ፥ ቃሌን ሰምተሃልና።,Amharic
አብርሃምም ወደ ብላቴኖቹ ተመለሰ፥ ተነሥተውም ወደ ቤርሳቤህ አብረው ሄዱ፤ አብርሃምም በቤርሳቤህ ተቀመጠ።,Amharic
ይህም ከሆነ በኋልላ ለአብርሃም እንዲህ ተብሎ ተነገረ። እነሆ፥ ሚልካ ደግሞ ለወንድምህ ለናኮር ልጆችን ወለደች፤,Amharic
እነርሱም በኵሩ ዑፅ፥ ወንድሙ ቡዝ፥ የአራም አባት ቀሙኤል፥,Amharic
ኮዛት፥ ሐዞ፥ ፊልዳሥ፥ የድላፍ፥ ባቱኤል ናቸው።,Amharic
ባቱኤልም ርብቃን ወለደ፤ እነዚህን ስምንቱን ሚልካ ለአብርሃም ወንድም ለናኮር ወለደች።,Amharic
ሬሕማ የሚሉአት ቁባቱ ደግሞ ጥባህን፥ ገአምን፥ ተሐሸን፥ ሞክሳን ወለደች። a,Amharic
የሣራም ዕድሜ መቶ ሀያ ሰባት ዓመት ሆነ።,Amharic
በቂርያትአርባቅም ሞተች፤ እርስዋም በከነዓን ምድር ያለች ኬብሮን ናት፤ አብርሃምም ለሣራ ሊያዝንላትና ሊያለቅስላት ተነሣ።,Amharic
አብርሃምም ከሬሳው አጠገብ ተነሣ፥,Amharic
ለኬጢ ልጆችም እንዲህ ሲል ተናገረ። እኔ በእናንተ ዘንድ ስደተኛና መጻተኛ ነኝ፤ በእናንተ ዘንድ የመቃብር ርስት ስጡኝ፥ ሬሳዬንም ከፊቴ ልቅበር።,Amharic
የኬጢ ልጆችም ለአብርሃም መለሱ፥ አሉትም።,Amharic
ጌታ ሆይ፥ ስማን፤ አንተ በእኛ መካከል ከእግዚአብሔር አለቃ ነህ፤ ከመቃብር ስፍራችን በመልካሙ ቦታ ሬሳህን ቅበር፤ ሬሳህን ትቀብር ዘንድ ከእኛ መቃብሩን የሚከለክልህ የለም።,Amharic
አብርሃምም ተነሣ፥ ለምድሩ ሕዝብም፥ ለኬጢ ልጆች፥ ሰገደ።,Amharic
እንዲህም አላቸው። ሬሳዬን ከፊቴ እንድቀብር ከወደዳችሁስ ስሙኝ፥ ከሰዓር ልጅ ከኤፍሮንም ለምኑልኝ፤,Amharic
በእርሻው ዳር ያለችውን ድርብ ክፍል ያላትን ዋሻውን በሙሉ ዋጋ በመካከላችሁ ይስጠኝ፥ መቃብሩ የእኔ ርስት እንዲሆን።,Amharic
