Text,Language
"В същия ден царят освети средата на двора, който е към лицето на Господния дом; защото там принесе всеизгарянето и хлебния принос и тлъстината на примирителните приноси, понеже медният олтар, който бе пред Господа, бе твърде малък, за да побере всеизгарянето и хлебния принос и тлъстината на примирителните приноси.",Bulgarian
"По тоя начин Соломон и целият Израил с него, голям събор събран из местностите от прохода на Емат до египетския поток пазеха в онова време празника пред Господа нашия Бог седем дена и седем дена, четиринадесет дена.",Bulgarian
"А на осмия ден разпусна людете: и те благословиха царя, и отидоха си в шатрите си с радостни и весели сърца поради всичкото добро, което Господ бе показал към слугата Си Давида и към людете Си Израиля.",Bulgarian
"Когато Соломон беше свършил градежа на Господния дом и на царската къща, и беше извършил всичко, което желаеше Соломон да направи.",Bulgarian
"яви се Господ на Соломона втори път, както бе му се явил в Гаваон.",Bulgarian
"Господ му каза: Чух молитвата ти и молението, с което се моли пред Мене. Тоя дом, който ти построи, Аз го осветих за да настаня там името Си до века: и очите Ми и сърцето Ми ще бъдат там за винаги.",Bulgarian
"А колкото за тебе, ако ходиш пред Мене, както ходи баща ти Давид, с цяло сърце и с правота, тъй щото да постъпваш според всичко, което ти заповядах, като пазиш повеленията Ми и съдбите Ми,",Bulgarian
"тогава ще утвърдя престола на царството ти над Израиля до века, както се обещах на баща ти Давида, като казах: Няма да липсва мъж седящ на Израилевия престол.",Bulgarian
"Но ако се отклоните от Мене, вие или чадата ви, и не опазите заповедите Ми и повеленията, които поставих пред вас, но отидете та послужите на други богове и им се поклоните,",Bulgarian
"тогава ще отсека Израиля от земята, която съм им дал, и ще отхвърля отпред очите Си тоя дом, който осветих за името Си; и Израил ще бъде за поговорка и поругание между всичките племена.",Bulgarian
"А за тоя дом, който стана толкова висок, всеки който минава покрай него, ще се зачуди и ще съска: и ще кажат: Защо направи Господ така на тая земя и на тоя дом?",Bulgarian
"И ще отговарят: Понеже оставиха Господа своя Бог, Който изведе Бащите им из Египетската земя, та си избраха други богове, и им се поклониха и им послужиха, за това Господ нанесе на тях всичкото това зло.",Bulgarian
"А когато се свършиха двадесетте години, в които Соломон построи двата дома, Господния дом и царската къща,",Bulgarian
"и тирският цар Хирам, като беше доставил на Соломона кедрови дървета и елхови дървета и злато, до колкото той желаеше, тогава цар Соломон даде на Хирама двадесет града в галилейската земя.",Bulgarian
"А когато Хирам излезе от Тир, за да види градовете, които му бе дал Соломон, не му се харесаха.",Bulgarian
"И рече: Що за градове са тия, които си ми дал, брате? И нарече ги земя Хавул* както се нарича и до днес.",Bulgarian
И Хирам изпрати на царя сто и двадесет таланта злато.,Bulgarian
"И ето причината на набора, който цар Соломон събра: да съгради Господния дом и своята къща, тоже и Мило, ерусалимската стена, Асор, Магедон и Гезер.",Bulgarian
"(Египетския цар Фараон беше възлязъл и превзел Гезер, и беше го изгорил с огън и избил ханаанците, които живееха в града и беше го дал за зестра на дъщеря си, Соломоновата жена).",Bulgarian
"А Соломон съгради, освен Гезер, и долния Ветерон,",Bulgarian
"Ваалат, Тамар в пустата част на Юдовата земя,",Bulgarian
"всичките градове, в които Соломон имаше житници, градовете за колесниците, градовете за конниците, и все що пожела Соломон да съгради в Ерусалим, в Ливан и в цялата земя на царството си.",Bulgarian
"А относно всичките люде, които останаха от аморейците, хетейците, ферезейците, евейците и евусейците, които не бяха от израилтяните,",Bulgarian
"от техните потомци, останали подир тях в земята, които израилтяните не можаха да изтребят, от тях Соломон събра набор за задължителни работници, каквито са и до днес.",Bulgarian
"Но от израилтяните Соломон не направи никого задължителен работник: а те бяха военни мъже, и неговите служители, неговите първенци, неговите военачалници и началниците на колесниците му и на конниците му.",Bulgarian
"Главните началници, които надзираваха Соломоновите работи, бяха петстотин и петдесет души; те началствуваха над людете, които вършеха работите.",Bulgarian
"А Фараоновата дъщеря се пренесе от Давидовия град в своята къща, който Соломон беше построил за нея, тогава когато той съгради Мило.",Bulgarian
"И три пъти в годината Соломон принасяше всеизгаряния и примирителни приноси върху олтара, който издигна Господ, и кажеше върху оня олтар , който бе пред Господа, след , като свърши дома.",Bulgarian
"Цар Соломон построи и кораби в Есион-гавер, който е при, Елот, на брега на Червеното море, в едомската земя.",Bulgarian
"А в корабите Хирам прати от слугите си, опитни морски корабници, да бъдат със Соломоновите слуги.",Bulgarian
"Те отиваха в Офир, от гдето взеха четиристотин и двадесет таланта злато, и го донесоха на цар Соломона.",Bulgarian
"И Савската* царица, като чу, че Соломон се прочува като служител на Господното име, дойде да го опита с мъчни за нея въпроси .",Bulgarian
"Дойде в Ерусалим с една твърде голяма свита, с камили натоварени с аромати, и с твърде много злато и скъпоценни камъни; и като дойде при Соломона, говори с него за всичко що имаше на сърцето си.",Bulgarian
"И Соломон отговори на всичките й въпроси; нямаше нищо скрито за царя, което на можа да й обясни.",Bulgarian
"А като видя Савската царица всичката мъдрост на Соломона, и къщата който бе построил,",Bulgarian
"ястията на трапезата му, седенето на слугите му, и прислужването на служителите му, и облеклото им, и виночерпците му, и нагорнището, с което отиваше в Господния дом, не остана дух в нея.",Bulgarian
"И рече на царя: Верен беше слухът, който чух в земята си, за твоето състояние и за мъдростта ти.",Bulgarian
"Аз не вярвах думите, докато не дойдох и не видях с очите си; но, ето, нито половината не ми е била казана; мъдростта ти о благоденствието ти надминават слуха, който бях чула.",Bulgarian
"Честити мажете ти, честити тия твои слуги, които стоят всякога пред тебе та слушат мъдростта ти.",Bulgarian
"Да бъде благословен Господ твоят Бог, Който има благоволение към тебе да те постави на Израилевия престол. Понеже Господ е възлюбил Израиля за винаги, затова те е поставил цар, за да раздаваш правосъдие и да вършиш правда.",Bulgarian
"И тя даде на царя сто и двадесет таланта злато, и твърде много аромати и скъпоценни камъни; не дойде вече такова изобилие от аромати, каквото ония, които Савската царица даде на Соломона.",Bulgarian
"Още и Хирамовите кораби, които донасяха злато от Офир, донасяха от Офир и голямо изобилие алмугови дървета и скъпоценни камъни.",Bulgarian
"А от алмуговите дървета царят направи преградки в Господния дом и в царската къща, тоже и арфи и псалтири за певците; такива алмугови дървета не са дохождали нито са били виждали до днес.",Bulgarian
"И цар Соломон даде на Савската царица всичко що тя желаеше, каквото поиска, освен онова, което цар Соломон й даде доброволно. И тъй тя се върна със слугите си та си отиде в своята си земя.",Bulgarian
"А теглото на златото, което дохождаше на Соломона всяка година, беше шестстотин и шестдесет и шест златни таланта,",Bulgarian
"освен онова, което се внасяше от купувачите, от товарите на търговците, от всичките арабски царе и от управителите на страната.",Bulgarian
И цар Соломон направи двеста щита от ковано злато; шестстотин сикли злато се иждиви за всеки щит:,Bulgarian
и триста щитчета от ковано злато; три фунта злато се иждиви за всяко щитче; и царят ги положи в къщата Ливански лес.,Bulgarian
"Царят направи и един великолепен престол от слонова кост, който позлати с най-чисто злато.",Bulgarian
"Престолът имаше шест стъпала, и върхът на престола беше кръгъл отзаде; и имаше облегалки от двете страни на седалището, и два лъва стояха край облегалките.",Bulgarian
"А там, върху шестте стъпала, от двете страни, стояха дванадесет лъва; подобно нещо не се е направило в никое царство.",Bulgarian
"И всичките цар Соломонови съдове за пиене бяха златни, и всичките съдове в къщата Ливански лес от чисто злато; ни един не бе от сребро; среброто се считаше за нищо в Соломоновото време.",Bulgarian
"Защото царят имаше на морето кораби, като тарсийските, заедно с корабите на Хирама; еднъж в три години тия тарсийски кораби дохождаха и донасяха злато и сребро, слонова кост, маймуни и пауни.",Bulgarian
Така цар Соломон надмина всичките царе на света по богатство и мъдрост.,Bulgarian
"И целият свят търсеше Соломоновото присъствие, за да чуят мъдростта, която Бог бе турил в сърцето му.",Bulgarian
"И всяка година донасяха всеки от тях подаръка си, сребърни вещи, златни вещи, облекла, оръжия и аромати, коне и мъски.",Bulgarian
"Тоже Соломон събра колесници и конници; имаше хиляда и четиристотин колесници, и дванадесет хиляди конници, които настани в градовете за колесниците и при царя в Ерусалим.",Bulgarian
"И царят направи среброто да изобилва в Ерусалим, като камъни, а кедрите направи, като полските черници.",Bulgarian
"И конете, които имаше Соломон, се докарваха из Египет; и царските търговци ги купуваха по стада с определена цена.",Bulgarian
"А всяка колесница излизаше из Египет и възхождаше в Ерусалим за шестстотин сребърни сикли и всеки кон за сто и петдесет; така също за всичките хетейски царе, и за сирийските царе, те се доставяха чрез тия търговци .",Bulgarian
"А цар Соломон залюби, освен Фараоновата дъщеря, много чужденки, моавки, амонки, едомки, сидонки, хетейки,",Bulgarian
"от народите за които Господ каза на израилтяните: Не влизайте при тях, нито те да влизат при вас, за да не преклонят сърцата ви към боговете си. Към тях Соломон се страстно прилепи.",Bulgarian
Имаше седемстотин жени княгини и триста наложници; и жените му отвърнаха сърцето му.,Bulgarian
"Защото, когато остаря Соломон, жените му преклониха сърцето му към други богове; и сърцето му не беше съвършено пред Господа неговия Бог, както сърцето на баща му Давида.",Bulgarian
"Защото Соломон отиде след Астарта, богинята на сидонците, и след Мелхома*, мерзостта на амонците.",Bulgarian
"Така Соломон стори зло пред Господа, и не следваше съвършено Господа, както беше сторил баща му Давид.",Bulgarian
"В това време Соломон издигна високо място на Хамоса, мерзостта на Моава, и на Молоха, мерзостта на амонците, в хълма, който е срещу Ерусалим.",Bulgarian
"Така направи и за всичките си чужденки жени, които кадяха и жертвуваха на боговете си.",Bulgarian
"Така направи и за всичките си чужденки жени, които кадяха и жертвуваха на боговете си.",Bulgarian
"А Господ се разгневи на Соломона, понеже сърцето му се отвърна от Господа Израилевия Бог, Който му се яви два пъти.",Bulgarian
"Затова, Господ каза на Соломона: Понеже това е сторено от тебе, и ти не опази завета Ми о повеленията, които ти заповядах, непременно ще откъсна царството от тебе, и ще го дам на слугите ти.",Bulgarian
"Но заради баща ти Давида, в твоите дни няма да направя това; от ръката на сина ти що го откъсна.",Bulgarian
"Обаче, няма да откъсна цялото царство; едно племе ще дам на сина ти, заради слугата Ми Давида и заради Ерусалим, който избрах.",Bulgarian
"След това, Господ подигна противник на Соломона, едомеца Адад, който бе от царското потекло в Едом.",Bulgarian
"Защото, когато Давид бе в Едом, и военачалникът Иоав възлезе да погребе избитите, като беше убил всекиго от мъжки пол в Едом,",Bulgarian
"(понеже Иоав седя там с целия Израил шест месеца, докато изтреби всекиго от мъжки пол в Едом),",Bulgarian
"Адад побягна, и с него няколко едомци от слугите на баща му, за да отидат в Египет; а Адат беше още малко дете.",Bulgarian
"Като станаха от Мадиам, дойдоха във Фаран; и вземайки със себе си мъже от Фаран, дойдоха в Египет при египетския цар Фараон, който му даде къща, определи му храна и му даде земя.",Bulgarian
"И Адад придоби голямо благоволение пред Фараона, така щото той му даде за жена балдъза си, сестра на царицата Тахпенеса,",Bulgarian
"И Тахпенесината сестра му роди сина му Генуват, когото Тахпенеса отби във Фараоновата къща; и Генуват бе в дома на Фараона между неговите синове.",Bulgarian
"И когато Адад чу в Египет, че Давид заспал с бащите си, и че военачалникът Иоав умрял, Адад каза на Фараона: Отпусни ме да си отида в моята страна.",Bulgarian
"А Фараон му каза: Ами от що си лишен при мене та искаш да отидеш в страната си? И отговори: От нищо; но както и да е, отпусни ме.",Bulgarian
"Бог му подигна и друг противник, Резона Елиадевия син, който бе побягнал от господаря си Ададзера, софския цар.",Bulgarian
"И който, като събра около себе си мъже, стана главатар на чета, когато Давид порази совците ; и те отидоха в Дамаск та се зеселиха там, и царуваха в Дамаск.",Bulgarian
"Той бе противник на Израиля през всичките Соломонови дни; и освен пакостите които направи Адад, Резон досаждаше на Израиля като царуваше над Сирия.",Bulgarian
"Също и Еревоам Наватовия син, ефремец от Сарида, Соломонов слуга, чиято майка, една вдовица, се наричаше Серуа, и той дигна ръка против царя.",Bulgarian
"А ето причината, по която той дигна ръка против царя: Соломон беше съградил Мило, и когато поправяше разваленото в стената на града на баща си Давида,",Bulgarian
"тоя Еровоам, човек силен и храбър, бе там ; и Соломон, като видя, че момъкът беше способен за работа, постави го надзирател над всичката работа наложена върху Иосифовия дом.",Bulgarian
"А в това време, като беше излязъл Еровоам из Ерусалим, намери го на пътя пророк Ахия силонецът, облечен в нова дреха; и двамата бяха сами на полето.",Bulgarian
"И Ахия хвана новата дреха, която носеше, и разкъса я на дванадесет части.",Bulgarian
"И рече на Еровоама: Вземи си десет части; защото така казва Господ Израилевият Бог: Ето, ще откъсна царството от Соломоновата ръка, и ще дам на тебе десет племена;",Bulgarian
"(ще остане, обаче, нему едни племе, заради слугата Ми Давида, и заради Ерусалим, града който избрах между всичките Израилеви племена);",Bulgarian
"защото оставиха Мене та послужиха на Астарта, богинята на сидонците, на Хамоса, бога на моавците, и на Мелхома, бога на амонците, и не ходиха в пътищата Ми, да вършат онова, което е право пред Мене, и да пазят повеленията Ми, и съдбите Ми, както правеше баща му Давид.",Bulgarian
"Не ща, обаче, да отнема цялото царство от ръката му, но ще го поставя владетел* през всичките дни на живота ме, заради слугата Ми Давида, когото избрах, защото той пазеше заповедите Ми и повеленията Ми.",Bulgarian
"Обаче, ще отнема царството от ръката на сина му, и ще го дам на тебе, сиреч , десет племена;",Bulgarian
"А на сина му ще дам едно племе, тъй щото слугата Ми Давид да има всякога светилник пред мене в Ерусалим, в града, който избрах за себе Си, за да настаня там името Си.",Bulgarian
"А тебе ще взема, и ти ще царуваш над всичко, което желае душата ти, и ще бъдеш цар над Израиля.",Bulgarian
"И ако слушаш всичко, което ти заповядвам, и ходиш в пътищата Ми, и вършиш всичко , което е право пред Мене, като пазиш повеленията Ми и заповедите Ми, както правеше слугата Ми Давид, тогава ще бъда с тебе, и ще ти съградя непоклатим дом, както съградих на Давида, и ще ти дам Израиля.",Bulgarian
"И чрез това ще оскърбя Давидовия род, но не за винаги.",Bulgarian
"Затова, Соломон поиска да убие Еровоама. А Еровоам, като стана, побягна в Египет при египетския цар Сисак, и остана в Египет до Соломоновата смърт.",Bulgarian
"А останалите дела на Соломона, всичко, което той извърши, и мъдростта му, не са ли записани в книгата на Соломоновите дела?",Bulgarian
"А времето на Соломоновото царуване в Ерусалим, над целия Израил, беше четиридесет години.",Bulgarian
"Така Соломон заспа с бащите си, и беше погребан в града на баща си Давида; а вместо него се възцари син му Ровоам.",Bulgarian
"И Ровоам отиде в Сихем; защото в Сихем беше се стекъл целият Израил, за да го направи цар.",Bulgarian
"И Еровоам, Наватовият син, който бе още в Египет, гдето бе побягнал от присъствието на цар Соломона, когато чу това, остана в Египет.",Bulgarian
"Но пратиха та го повикаха. Тогава Еровоам и цялото Израилево общество дойдоха та говориха на Ровоама, като рекоха:",Bulgarian
"Баща ти направи непоносим хомота ни; сега, прочее, ти олекчи жестокото ни работене на баща ти и тежкия хомот, който наложи върху нас, и ще ти работим.",Bulgarian
"А той им рече: Идете си, чакайте за три дена; после се върнете при мене. И людете си отидоха.",Bulgarian
"Тогава цар Ровоам се съветва със старейшините, които бяха служители пред баща му Соломона, когато беше още жив, и им каза: Как ме съветвате да отговоря на тия люде?",Bulgarian
"Те му говориха казвайки: Ако станеш днес слуга на тия люде, да им слугуваш, и им отговориш като им продумаш благи думи, тогава те ще ти бъдат слуги за винаги.",Bulgarian
"Но той отхвърли съвета, който старейшините му дадоха, та се съветва с младите си служители, които бяха пораснали заедно с него.",Bulgarian
"Рече им: Как ме съветвате вие да отговорим на тия люде, които ми говориха, казвайки; Олекчи хомота, който баща ти наложи върху нас?",Bulgarian
"И младежите, които бяха пораснали заедно с него, му отговориха, казвайки: Така да кажеш на тия люде, които ти говориха казвайки: Баща ти направи тежък хомота ни, но ти да ни го олекчиш, - така да им речеш: Малкият ми пръст ще бъде по-дебел от бащиния ми кръст.",Bulgarian
"Сега, ако баща ми ви е товарил с тежък хомот, то аз ще направя още по-тежък хомота ви; ако баща ми ви е наказвал с бичове, то аз ще ви наказвам със скорпии.",Bulgarian
"Тогава Еровоам и всичките люде дойдоха при Ровоама на третия ден, според както царят бе говорил, казвайки: Върнете се при мене на третия ден.",Bulgarian
"И царят отговори на людете остро, като остави съвета, който старейшините му дадоха,",Bulgarian
"и говори им по съвета на младежите та каза: Баща ми направи тежък хомота ви, но аз ще приложа на хомота ви; баща ми ви наказа с бичове, но аз ще ви накажа със скорпии.",Bulgarian
"Така царят не послуша людете; защото това нещо стана от Господа, за да изпълни словото, което Господ бе Говорил чрез силонеца Ахия на Еровоама Наватовия син.",Bulgarian
"А като видя целият Израил, че царят не ги послуша, людете в отговор на царя рекоха: Какъв дял имаме ние в Давида? Никакво наследство нямаме в Есеевия син! В шатрите си Израилю! Промишлявай сега, Давиде за дома си.",Bulgarian
"А колкото за израилтяните, които живееха в Юдовите градове, Ровоам царуваше над тях.",Bulgarian
"Тогава цар Ровоам прати при израилтяните Адорама, който бе над набора; но целият Израил го биха с камъни, та умря. Затова цар Ровоам побърза да се качи на колесницата си, за да побегне в Ерусалим.",Bulgarian
Така Израил въстана против Давидовия дом и остава въстанал до днес.,Bulgarian
"А когато чу целият Израил, че Еровоам се завърнал, пратиха да го повикат пред обществото, и го направиха цар пред целия Израил; никое друго племе освен Юдовото не последва Давидовия дом.",Bulgarian
"Тогава Ровоам, като дойде в Ерусалим, събра целия Юдов дом и Вениаминовото племе, сто и осемдесет хиляди отборни войници, за да се бият против Израилевия дом та дано възвърнат царството пак на Ровоама Соломоновия син.",Bulgarian
"Но Божието слово дойде към Божия човек Самаия, и рече:",Bulgarian
"Говори на Ровоама Соломоновия син, Юдовия цар и на целия Юдов и Вениаминов дом, и на останалите от людете, като речеш:",Bulgarian
"Така казва Господ: Не излизайте нито се бийте против братята си израилтяните, върнете се всеки у дома си; защото от Мене стана това нещо. И те послушаха Господното слово та се върнаха и си отидоха, според Господното слово.",Bulgarian
Тогава Еровоам съгради Сихем в хълмистата земя на Ефрема и се зесели в него; после излезе от там та съгради Фануил.,Bulgarian
А Еровоам рече в сърцето си: Сега ще се повърне царството в Давидовия дом;,Bulgarian
"защото , ако тия люде отиват да принасят жертви на Господния дом в Ерусалим, тогава сърцето на тия люде ще се обърне пак към господаря им Юдовия цар Ровоама, а мене ще убият; и ще се върнат при Юдовия цар Ровоама.",Bulgarian
"Затова, царят като се посъветва, направи две златни телета: и рече на людете : Трудно ви е да възлизате в Ерусалим; ето, боговете ти, Израилю, които те изведоха от Египетската земя;",Bulgarian
"И единия идол постави и във Ветил, а другия постави в Дан.",Bulgarian
"А това нещо беше грях; защото людете, за да се кланят пред всеки от тях, отиваха дори до Дан.",Bulgarian
"Царят направи и капища на високите места, и постави жреци от всякакви люде, които не бяха от Левиевите потомци.",Bulgarian
"Тогава Еровоам установи празник в осмия месец, на петнадесетия ден от месеца, подобен на празника, който става в Юда, и принесе жертва на жертвеника. Така направи и във Ветил, като пожертвува на телетата, които бе направил; и настани във Ветил жреците на високите места, които бе направил.",Bulgarian
"И на петнадесетия ден от осмия месец, в месеца, който бе измислил от сърцето си, принесе жертва на жертвеника, който бе издигнал във Ветил; и установи празник за израилтяните, и възкачи се на жертвеника за да покади.",Bulgarian
"И, ето, един Божий човек дойде от Юда във Ветил чрез Господното слово; а Еровоам стоеше при жертвеника за да покади.",Bulgarian
"И човекът извика против жертвеника чрез Господното слово, казвайки: Жертвениче, жертвениче, така говори Господ: Ето, син ще се роди на Давидовия дом, на име Иосия, и ще заколи върху тебе жреците от високите места, които кадят върху тебе; и човешки кости ще се изгорят върху тебе.",Bulgarian
"И в същия ден той даде знамение, като рече: Ето знамението, което изговори Господ: Ето, жертвеникът ще се разцепи, и пепелта, която е на него, ще се разсипе.",Bulgarian
"А когато цар Еровоам чу думите, които Божият човек извика против жертвеника във Ветил, простря ръката си от жертвеника и рече: Хванете го. И ръката му, която простря против него, изсъхна, така щото не можа да я потегли надире към себе си.",Bulgarian
"Също и жертвеникът се разцепи и пепелта се разсипа от жертвеника, според знамението, което Божият човек даде чрез Господното слово.",Bulgarian
"Тогава царят проговаряйки, каза на Божия човек: Изпроси, моля, благоволението на Господа твоя Бог, и моли се за мене, за да ми се възстанови ръката. И тъй, Божият човек се помоли Господу; и ръката на царя му се възстанови и стана както беше по-напред.",Bulgarian
"Тогава царят каза на Божия човек: Дойди с мене у дома и обядвай, и ще ти дам подарък.",Bulgarian
"Но Божият човек рече на царя: Ако щеш да ми дадеш половината от дома си, няма да вляза с тебе, нито ще ям хляб, нито ще пия вода на това място;",Bulgarian
"защото така ми бе заръчано чрез Господното слово, което ми каза: Не яж хляб там , нито пий вода, и не се връщай през пътя, по който бе отишъл.",Bulgarian
"Така той си тръгна по друг път, и не се върна през пътя по който бе дошъл във Ветил.",Bulgarian
"А във Ветил живееше един стар пророк; и синовете му дойдоха та му разказаха всичките дела, които Божият човек бе сторил онзи ден във Ветил; разказаха още на баща си и думите, които бе говорил на царя.",Bulgarian
"И баща им каза: През кой път си отиде? А синовете му бяха видели през кой път си отиде Божият човек, който беше дошъл от Юда.",Bulgarian
"Той, прочее, каза на синовете си: Пригответе ми осела. И те му приготвиха осела; а той, като го възседна,",Bulgarian
"отиде подир Божия човек, и го намери седнал под един дъб; и каза му: Ти ли си Божият човек дошъл от Юда? И рече: аз съм.",Bulgarian
Тогава му каза: Дойди с мене у дома и яж хляб.,Bulgarian
"А той рече: Не мога да се върна с тебе, нито да сляза у тебе, нито ще ям хляб, нито ще пия вода с тебе на това място;",Bulgarian
"защото ми се каза чрез Господното слово: Да не ядеш хляб, нито да пиеш вода там, нито, като се върнеш, да отидеш през пътя по който си дошъл.",Bulgarian
"А той му каза: И аз съм пророк както си ти; и ангел ми говори чрез Господното слово, казвайки: Върни го със себе си у дома си за да яде хляб и да пие вода. Обаче той го лъжеше.",Bulgarian
"И тъй, човекът се върна с него та яде хляб в къщата му и пи вода.",Bulgarian
"А като седяха на трапезата, Господното слово дойде към пророка, който беше го върнал,",Bulgarian
"та извика към Божия човек, който беше дошъл от Юда, и рече: Така говори Господ, понеже ти не послуша Господното слово, и не опази заповедта, която ти даде Господ твоят Бог,",Bulgarian
"но се върна та яде хляб и пи вода на мястото, за което Той ти рече да не ядеш хляб, нито да пиеш вода там, затова тялото ти няма да се положи в гроба на бащите ти.",Bulgarian
"И след като човекът беше ял хляб и пил, старият пророк оседла осела на пророка, когото бе върнал.",Bulgarian
"А като си отиде той, лъв го намери по пътя и го уби; и тялото му бе простряно на пътя, и оселът стоеше при него; също и лъвът стоеше при тялото.",Bulgarian
"И, ето, човеци като минаваха видяха тялото простряно на пътя и лъва стоящ при тялото; и като дойдоха, известиха това в града, гдето жевееше старият пророк.",Bulgarian
"А когато пророкът, който го беше върнал чу, рече: Това е Божият човек, който не послуша Господното слово; затова го предаде Господ на лъва, та го разкъса и го уби, според словото, което Господ му говори.",Bulgarian
"Тогава говори на синовете си, казвайки: Оседлайте ми осела. И те го оседлаха.",Bulgarian
"И той отиде та намери тялото му простряно на пътя, и оселът и лъвът стоящи при тялото; лъвът не бе изял тялото, нито бе разкъсал осела.",Bulgarian
И пророкът дигна тялото на Божия човек та го качи на осела и занесе го; и старият пророк дойде в града си за да го оплаче и да го погребе.,Bulgarian
"И положи тялото му в своя ; и плакаха над него, казвайки : Уви, брате мой!",Bulgarian
"И като го погреба, говори на синовете си казвайки: Когато умра, погребете и мене в гроба, гдето е погребан Божият човек; турете костите ми при неговите кости;",Bulgarian
"защото непременно ще се изпълни това, което той извика чрез Господното слово против жертвеника във Ветил, и против всичките капища по високите места, които са в самарийските градове.",Bulgarian
"Но след това Еровоам не се върна от лошия си път, но пак правеше от всякакви люде жреци за високите места, които се в самарийските градове.",Bulgarian
