Text,Language
Kaj Rahxel kaj Lea respondis kaj diris al li: CXu ni havas ankoraux parton kaj heredon en la domo de nia patro?,Esperanto
Li rigardas ja nin kiel fremdulinojn; cxar li vendis nin kaj ecx formangxis nian monon.,Esperanto
"CXar la tuta ricxo, kiun Dio forprenis de nia patro, apartenas al ni kaj al niaj infanoj. Kaj nun cxion, kion Dio al vi diris, faru.",Esperanto
"Jakob levigxis, kaj metis siajn infanojn kaj siajn edzinojn sur la kamelojn.",Esperanto
"Kaj li forkondukis sian tutan brutaron kaj sian tutan havon, kiun li akiris, sian proprajxon, kiun li akiris en Mezopotamio, por iri al sia patro Isaak en la landon Kanaanan.",Esperanto
"Laban estis foririnta, por tondi siajn sxafojn; tiam Rahxel sxtelis la domajn diojn de sia patro.",Esperanto
"Jakob trompis la atenton de Laban la Siriano, ne dirante al li, ke li forkuras.",Esperanto
"Kaj li rapide foriris kune kun cxio, kion li havis. Kaj li transpasis la Riveron kaj direktigxis al la monto Gilead.",Esperanto
"Oni diris al Laban en la tria tago, ke Jakob forkuris.",Esperanto
"Tiam li prenis kun si siajn fratojn, kaj kuris post li distancon de sep tagoj kaj kuratingis lin sur la monto Gilead.",Esperanto
"Tiam Dio aperis al Laban la Siriano nokte en la songxo, kaj diris al li: Gardu vin, ke vi ne parolu kun Jakob bone nek malbone.",Esperanto
"Laban kuratingis Jakobon. Jakob starigis sian tendon sur la monto, kaj Laban arangxis siajn fratojn ankaux sur la monto Gilead.",Esperanto
Kaj Laban diris al Jakob: Kion vi faris? vi trompis min kaj forkondukis miajn filinojn kvazaux militkaptitojn!,Esperanto
"Kial vi forkuris sekrete kaj kasxe de mi, kaj ne diris al mi? Mi foririgus vin en gajeco kaj kun kantoj, kun tamburino kaj harpo.",Esperanto
Vi ecx ne lasis min kisi miajn infanojn kaj filinojn! malsagxe vi agis.,Esperanto
"Mi havas forton en mia mano, por fari al vi malbonon; sed la Dio de via patro hieraux diris al mi jene: Gardu vin, ke vi ne parolu kun Jakob bone aux malbone.",Esperanto
"Kaj se vi nun foriris, cxar vi forte deziris esti en la domo de via patro, kial do vi sxtelis miajn diojn?",Esperanto
"Tiam Jakob respondis kaj diris al Laban: Mi timis; mi pensis, ke eble vi forrabos de mi viajn filinojn.",Esperanto
"Sed tiu, cxe kiu vi trovos viajn diojn, mortu. En la cxeesto de niaj parencoj sercxu cxe mi tion, kio estas via, kaj prenu al vi. Jakob ne sciis,  ke Rahxel ilin sxtelis.",Esperanto
"Tiam Laban eniris en la tendon de Jakob kaj en la tendon de Lea kaj en la tendon de la du sklavinoj, kaj li ne trovis. Kaj li eliris el la tendo de Lea kaj eniris en la tendon de Rahxel.",Esperanto
Sed Rahxel prenis la domajn diojn kaj metis ilin sub la selon de la kamelo kaj sidigxis sur ili. Kaj Laban palpe esploris la tutan tendon kaj ne trovis.,Esperanto
"Kaj sxi diris al sia patro: Mia sinjoro ne koleru, ke mi ne povas starigxi antaux vi, cxar mi havas la virinan ordinarajxon. Kaj li sercxis kaj ne trovis la domajn diojn.",Esperanto
"Kaj Jakob ekkoleris kaj disputis kun Laban. Kaj Jakob diris al Laban:  Kia estas mia kulpo, kia estas mia peko, ke vi persekutas min?",Esperanto
"Vi trapalpis cxiujn miajn apartenajxojn; kion vi trovis el la apartenajxoj de via domo? elmetu cxi tie antaux miaj parencoj kaj viaj, kaj ili jugxu inter ni ambaux.",Esperanto
Jam dudek jarojn mi estas cxe vi; viaj sxafoj kaj kaproj ne estis seninfanaj; la virsxafojn el via brutaro mi ne mangxis;,Esperanto
"kion sovagxaj bestoj dissxiris, tion mi ne alportis al vi: gxi estis mia malprofito; de mi vi postulis cxion, kio estis sxtelita en tago aux sxtelita en nokto;",Esperanto
"dum la tago min konsumis la varmego, kaj dum la nokto la malvarmo; kaj dormo kuris for de miaj okuloj.",Esperanto
"Tiaj estis la dudek jaroj, dum kiuj mi servis vin en via domo, dek kvar jarojn pro viaj du filinoj kaj ses jarojn pro viaj brutoj; kaj vi sxangxis mian laborpagon dekfoje.",Esperanto
"Se ne estus kun mi la Dio de mia patro, la Dio de Abraham kaj Timo de Isaak, vi nun foririgus min kun nenio. Mian mizeron kaj la laboron de miaj manoj vidis Dio kaj gxustigis vin hieraux.",Esperanto
"Tiam Laban respondis kaj diris al Jakob: La filinoj estas miaj filinoj,  kaj la infanoj estas miaj infanoj, kaj la brutoj estas miaj brutoj, kaj cxio,  kion vi vidas, estas mia; sed kion mi povas fari hodiaux al miaj filinoj, kaj al iliaj infanoj, kiujn ili naskis?",Esperanto
"Nun ni faru interligon, mi kaj vi, kaj gxi estu atesto inter mi kaj vi.",Esperanto
Tiam Jakob prenis sxtonon kaj starigis gxin kiel memorsignon.,Esperanto
Kaj Jakob diris al siaj parencoj: Kolektu sxtonojn. Kaj ili prenis sxtonojn kaj faris monteton; kaj ili mangxis tie sur la monteto.,Esperanto
"Kaj Laban donis al gxi la nomon Jegar-Sahaduta, sed Jakob donis al gxi la nomon Galeed.",Esperanto
Laban diris: CXi tiu monteto estu nun atesto inter mi kaj vi; tial gxi ricevis la nomon Galeed;,Esperanto
"ankaux la nomon Micpa; cxar li diris: Dio observu inter mi kaj vi, kiam ni malaperos unu de la alia.",Esperanto
"Se vi agos malbone kontraux miaj filinoj kaj se vi prenos aliajn edzinojn krom miaj filinoj, tiam, se neniu estos cxe ni, vidu, ke Dio estas atestanto inter mi kaj vi.",Esperanto
"Kaj Laban diris al Jakob: Jen estas cxi tiu monteto, kaj jen estas la memorsigno, kiun mi starigis inter mi kaj vi;",Esperanto
"atesto estu cxi tiu monteto, kaj atesto estu la memorsigno, ke mi ne transiros al vi trans cxi tiun monteton kaj vi ne transiros al mi trans cxi tiun monteton kaj trans la memorsignon por malbono.",Esperanto
"La Dio de Abraham kaj la Dio de Nahxor jugxu inter ni, la Dio de ilia patro. Kaj Jakob jxuris al li per la Timo de sia patro Isaak.",Esperanto
"Kaj Jakob oferbucxis oferon sur la monto, kaj li invitis siajn parencojn mangxi panon; kaj ili mangxis panon kaj tradormis la nokton sur la monto.",Esperanto
"Laban levigxis frue matene kaj kisis siajn infanojn kaj siajn filinojn kaj benis ilin, kaj foriris; kaj Laban reiris al sia loko.",Esperanto
Kaj Jakob iris sian vojon. Kaj renkontigxis kun li angxeloj de Dio.,Esperanto
"Kaj Jakob diris, kiam li ilin vidis: Tio estas militistaro de Dio; kaj li donis al tiu loko la nomon Mahxanaim.",Esperanto
"Jakob sendis antaux si senditojn al sia frato Esav, en la landon Seir,  en la regionon de Edom.",Esperanto
Kaj li ordonis al ili jene: Tiele diru al mia sinjoro Esav: Jen kion diris via sklavo Jakob: Mi logxis cxe Laban kaj restis tie gxis nun.,Esperanto
"Mi havas bovojn kaj azenojn, sxafojn kaj sklavojn kaj sklavinojn; kaj mi sendas, por sciigi mian sinjoron, por ke mi akiru vian favoron.",Esperanto
"Kaj la senditoj revenis al Jakob, kaj diris: Ni venis al via frato Esav;  li iras renkonte al vi, kaj kvarcent homoj iras kune kun li.",Esperanto
"Tiam Jakob tre ektimis kaj afliktigxis. Kaj li dividis la homojn, kiuj estis kun li, kaj la sxafojn kaj la bovojn kaj la kamelojn, en du tacxmentojn;",Esperanto
"kaj li diris: Se Esav venos al unu tacxmento kaj venkobatos gxin, tiam la restinta tacxmento sin savos.",Esperanto
"Kaj Jakob diris: Dio de mia patro Abraham kaj Dio de mia patro Isaak,  Eternulo, kiu diris al mi: Reiru en vian landon kaj en vian naskigxlokon, kaj Mi faros al vi bonon;",Esperanto
"mi estas tro malgranda por cxiuj favorkorajxoj kaj por la tuta bonajxo,  kiun Vi faris al Via sklavo; cxar kun mia bastono mi transiris cxi tiun Jordanon, kaj nun mi havas du tacxmentojn.",Esperanto
"Savu min de la mano de mia frato, de la mano de Esav; cxar mi timas lin, ke li eble venos kaj mortigos cxe mi patrinon kun la infanoj.",Esperanto
"Vi diris ja: Mi faros al vi bonon, kaj Mi faros vian idaron tia, kia estas la apudmara sablo, kiun oni ne povas kalkuli pro multegeco.",Esperanto
"Kaj li pasigis tie la nokton. Kaj li prenis el tio, kion li havis sub la mano, donacon por sia frato Esav:",Esperanto
"ducent kaprinojn kaj dudek virkaprojn, ducent sxafinojn kaj dudek virsxafojn,",Esperanto
"tridek mamnutrantajn kamelojn kun iliaj idoj, kvardek bovinojn kaj dek virbovojn, dudek azeninojn kaj dek azenidojn.",Esperanto
"Kaj li transdonis en la manojn de siaj sklavoj cxiun gregon aparte, kaj li diris al siaj sklavoj: Iru antaux mi kaj lasu liberan interspacon inter unu grego kaj alia.",Esperanto
"Kaj al la unua li ordonis jene: Se vin renkontos mia frato Esav, kaj demandos vin: Kies vi estas? kaj kien vi iras? kaj al kiu apartenas tio, kio estas antaux vi?",Esperanto
"tiam diru: Al via sklavo Jakob; gxi estas donaco, sendata al mia sinjoro Esav, kaj jen li ankaux mem estas post ni.",Esperanto
"Kaj li ordonis ankaux al la dua, ankaux al la tria, ankaux al cxiuj,  kiuj iris post la gregoj, dirante: Tiamaniere parolu al Esav, kiam vi lin renkontos.",Esperanto
"Kaj diru: Jen ankaux via sklavo Jakob iras post ni. CXar li pensis: Mi pardonemigos lin per la donaco, kiu iras antaux mi, kaj poste mi vidos lian vizagxon; eble li akceptos min favore.",Esperanto
Kaj la donaco pasis antaux li; sed li pasigis tiun nokton en la tendaro.,Esperanto
"Kaj li levigxis en tiu nokto, kaj prenis siajn du edzinojn kaj siajn du sklavinojn kaj siajn dek unu infanojn, kaj transpasis la vadejon de Jabok.",Esperanto
"Kaj li prenis ilin kaj transirigis ilin trans la riveron, kaj transigis tion, kion li havis.",Esperanto
Kaj Jakob restis sola. Kaj iu luktis kun li gxis la apero de la matenrugxo.,Esperanto
"Vidinte, ke li ne povas lin venki, tiu tusxis la artikon de lia femuro;  kaj la femuro de Jakob elartikigxis, dum li luktis kun tiu.",Esperanto
"Kaj tiu diris: Forliberigu min, cxar levigxis la matenrugxo. Sed li diris: Mi ne forliberigos vin, antaux ol vi min benos.",Esperanto
Kaj tiu diris al li: Kia estas via nomo? Kaj li respondis: Jakob.,Esperanto
"Tiam tiu diris: Ne Jakob estu de nun via nomo, sed Izrael; cxar vi luktis kun Dio kaj kun homoj, kaj vi venkis.",Esperanto
"Kaj Jakob demandis, dirante: Diru vian nomon. Sed tiu diris: Por kio vi demandas mian nomon? Kaj li benis lin tie.",Esperanto
"Kaj Jakob donis al tiu loko la nomon Penuel, dirante: CXar mi vidis Dion vizagxon kontraux vizagxo, kaj mia animo savigxis.",Esperanto
"La suno levigxis antaux li, kiam li trapasis Penuelon; kaj li lamis per sia femuro.",Esperanto
"Tial la Izraelidoj ne mangxas gxis la nuna tempo la tendenon, kiu estas sur la artiko de la femuro, cxar tiu tusxis la femuran artikon de Jakob cxe la tendeno.",Esperanto
"Jakob levis siajn okulojn, kaj vidis, ke jen venas Esav kaj kun li kvarcent homoj. Tiam li dividis la infanojn de Lea kaj de Rahxel kaj de la du sklavinoj.",Esperanto
"Kaj li starigis la sklavinojn kaj iliajn infanojn antauxe, Lean kun sxiaj infanoj poste, kaj Rahxelon kun Jozef en la fino.",Esperanto
"Kaj li mem pasis preter ilin, kaj klinigxis gxis la tero sep fojojn,  antaux ol li atingis sian fraton.",Esperanto
"Sed Esav kuris al li renkonte kaj cxirkauxprenis lin, kaj jxetis sin sur lian kolon kaj kisis lin; kaj ili ploris.",Esperanto
"Esav levis siajn okulojn kaj ekvidis la virinojn kaj la infanojn, kaj diris: Kiuj estas cxe vi cxi tiuj? Jakob respondis: La infanoj, kiujn Dio favore donis al via sklavo.",Esperanto
"Tiam alproksimigxis la sklavinoj, ili kaj iliaj infanoj, kaj profunde klinigxis.",Esperanto
Poste alproksimigxis ankaux Lea kaj sxiaj infanoj kaj klinigxis; fine alproksimigxis Jozef kaj Rahxel kaj klinigxis.,Esperanto
"Tiam Esav diris: Kio estas tiu tuta tacxmento, kiun mi renkontis? Kaj Jakob respondis: Por akiri la favoron de mia sinjoro.",Esperanto
"Sed Esav diris: Mi havas multe, mia frato; kio apartenas al vi, tio restu cxe vi.",Esperanto
"Kaj Jakob diris: Ho ne! se mi akiris vian favoron, prenu mian donacon el mia mano; cxar mi vidis vian vizagxon, kvazaux mi vidus la vizagxon de Dio, kaj vi montrigxis favora al mi.",Esperanto
"Prenu mian benon, kiu estas alportita al vi; cxar Dio favore donis al mi kaj mi havas cxion. Kaj li insistis, kaj tiu prenis.",Esperanto
"Kaj Esav diris: Ni levigxu kaj iru, kaj mi iros apud vi.",Esperanto
"Sed Jakob diris al li: Mia sinjoro scias, ke la infanoj estas malfortaj, kaj la sxafoj kaj bovoj cxe mi estas tro junaj; se oni pelos ilin dum unu tago, la brutaro mortos.",Esperanto
"Mia sinjoro iru antaux sia sklavo, kaj mi kondukos malrapide, kiel iros la brutoj, kiuj estas antaux mi, kaj kiel iros la infanoj, gxis mi venos al mia sinjoro en Seir.",Esperanto
"Tiam Esav diris: Mi restigos cxe vi iujn el la homoj, kiuj estas kun mi. Sed Jakob diris: Por kio? lasu min nur posedi la favoron de mia sinjoro.",Esperanto
Kaj en tiu tago Esav returne foriris sian vojon al Seir.,Esperanto
"Kaj Jakob ekiris al Sukot kaj konstruis al si domon, kaj por siaj brutoj li faris kabanojn; tial la loko ricevis la nomon Sukot.",Esperanto
"Veninte el Mezopotamio, Jakob alvenis bonstate en la urbo de SXehxem,  kiu estas en la lando Kanaana; kaj li starigis sian tendaron antaux la urbo.",Esperanto
"Kaj la kampoparton, sur kiu li starigis sian tendon, li acxetis el la manoj de la filoj de HXamor, la patro de SXehxem, por cent kesitoj.",Esperanto
"Kaj li starigis tie altaron, kaj li nomis gxin El, la Dio de Izrael.",Esperanto
"Dina, la filino de Lea, kiun sxi naskis al Jakob, eliris, por vidi la filinojn de la lando.",Esperanto
"Kaj vidis sxin SXehxem, filo de HXamor la HXivido, princo de la lando,  kaj li prenis sxin kaj kusxis kun sxi kaj faris al sxi perfortajxon.",Esperanto
"Kaj algluigxis lia animo al Dina, la filino de Jakob, kaj li ekamis la junulinon kaj parolis al la koro de la junulino.",Esperanto
Kaj SXehxem diris al sia patro HXamor jene: Prenu por mi cxi tiun knabinon kiel edzinon.,Esperanto
"Jakob auxdis, ke li senhonorigis lian filinon Dina; sed liaj filoj estis kun liaj brutoj sur la kampo, tial Jakob silentis gxis ilia veno.",Esperanto
"Kaj HXamor, la patro de SXehxem, eliris al Jakob, por paroli kun li.",Esperanto
"Sed la filoj de Jakob venis de la kampo. Kiam ili auxdis, la viroj cxagrenigxis kaj forte kolerigxis, ke li faris malnoblajxon en Izrael,  kusxinte kun la filino de Jakob, kio ne devis esti farata.",Esperanto
"HXamor ekparolis al ili, dirante: SXehxem, mia filo, deziregas per sia animo vian filinon; donu sxin al li kiel edzinon.",Esperanto
"Kaj boparencigxu kun ni: viajn filinojn donu al ni, kaj niajn filinojn prenu al vi.",Esperanto
"Kaj logxu kun ni, kaj la lando estos antaux vi; logxu kaj faru negocojn kaj akiru posedajxojn en gxi.",Esperanto
"Kaj SXehxem diris al sxia patro kaj al sxiaj fratoj: Estu favoraj al mi; kaj kion vi diros al mi, mi donos.",Esperanto
"Postulu de mi tre grandan doton kaj donacojn, kaj mi donos, kion vi diros al mi; nur donu al mi la junulinon kiel edzinon.",Esperanto
"Kaj la filoj de Jakob respondis al SXehxem kaj al lia patro HXamor ruze, kaj parolis tiel pro tio, ke li senhonorigis ilian fratinon Dina;",Esperanto
"kaj ili diris al ili: Ni ne povas fari tion kaj doni nian fratinon al viro, kiu ne estas cirkumcidita; cxar tio estus por ni hontindajxo.",Esperanto
"Nur tiam ni donos al vi nian konsenton, se vi estos kiel ni kaj cirkumcidos cxe vi cxiun virseksulon.",Esperanto
"Tiam ni donos niajn filinojn al vi kaj viajn filinojn ni prenos al ni,  kaj ni logxos kun vi, kaj ni estos unu popolo.",Esperanto
"Sed se vi ne konsentos lasi cirkumcidi vin, tiam ni prenos nian filinon kaj foriros.",Esperanto
"Ilia parolo placxis al HXamor, kaj al SXehxem, la filo de HXamor.",Esperanto
"Kaj la junulo ne prokrastis fari la aferon, cxar li deziris la filinon de Jakob; kaj li estis la plej honorata inter cxiuj domanoj de sia patro.",Esperanto
"Kaj HXamor kaj lia filo SXehxem venis al la pordego de sia urbo, kaj ekparolis al la logxantoj de sia urbo, dirante:",Esperanto
"Tiuj homoj estas pacaj kun ni; tial ili logxu en la lando kaj faru en gxi negocojn; la lando estas ja grandspaca por ili. Iliajn filinojn ni prenu al ni kiel edzinojn, kaj niajn filinojn ni donu al ili.",Esperanto
"Sed nur en tia okazo tiuj homoj konsentas logxi kun ni kaj esti unu popolo, se ni cirkumcidos cxe ni cxiun virseksulon, kiel ili estas cirkumciditaj.",Esperanto
"Ilia akiritajxo kaj havajxo kaj cxiuj iliaj brutoj farigxos ja niaj, se ni nur donos al ili nian konsenton kaj ili logxos kun ni.",Esperanto
"Kaj obeis al HXamor kaj al lia filo SXehxem cxiuj elirantaj el la pordego de lia urbo; kaj cirkumcidigxis cxiuj virseksuloj, cxiuj elirantaj el la pordego de lia urbo.",Esperanto
"En la tria tago, kiam ili estis malsanaj, du filoj de Jakob, Simeon kaj Levi, fratoj de Dina, prenis cxiu sian glavon kaj venis sentime en la urbon kaj mortigis cxiujn virseksulojn.",Esperanto
"Kaj HXamoron kaj lian filon SXehxem ili mortigis per glavo, kaj prenis Dinan el la domo de SXehxem kaj eliris.",Esperanto
"La filoj de Jakob venis al la mortigitoj, kaj prirabis la urbon pro tio, ke ili senhonorigis ilian fratinon.",Esperanto
"Iliajn sxafojn kaj iliajn bovojn kaj iliajn azenojn, kaj cxion, kio estis en la urbo, kaj tion, kio estis sur la kampo, ili prenis.",Esperanto
"Kaj ilian tutan ricxon kaj cxiujn iliajn infanojn kaj iliajn edzinojn ili malliberigis, kaj rabis cxion, kio estis en la domoj.",Esperanto
"Tiam Jakob diris al Simeon kaj al Levi: Vi afliktis min kaj faris min malaminda por la logxantoj de la lando, por la Kanaanidoj kaj Perizidoj. Mi havas ja malmulte da homoj; kiam ili kolektigxos kontraux mi kaj venkobatos min, tiam estos ekstermita mi kaj mia domo.",Esperanto
Sed ili diris: CXu estas permesite agi kun nia fratino kiel kun publikulino?,Esperanto
"Kaj Dio diris al Jakob: Levigxu, iru al Bet-El kaj logxu tie; kaj faru tie altaron al Dio, kiu aperis al vi, kiam vi kuris de via frato Esav.",Esperanto
"Tiam Jakob diris al sia domanaro, kaj al cxiuj, kiuj estis kun li:  Forigu la fremdajn diojn, kiuj estas inter vi, kaj purigxu kaj sxangxu viajn vestojn.",Esperanto
"Kaj ni levigxu, kaj ni iru al Bet-El; kaj mi faros tie altaron al Dio,  kiu atentis min en la tago de mia mizero, kaj estis kun mi sur la vojo, kiun mi iris.",Esperanto
"Kaj ili donis al Jakob cxiujn fremdajn diojn, kiuj estis en iliaj manoj,  kaj la ringojn, kiuj estis en iliaj oreloj; kaj Jakob enfosis ilin sub la kverko, kiu estis apud SXehxem.",Esperanto
"Kaj ili ekiris. Kaj timo de Dio venis sur la urbojn, kiuj estis cxirkaux ili, kaj ili ne persekutis la filojn de Jakob.",Esperanto
"Jakob venis al la urbo Luz, kiu estas en la lando Kanaana kaj havas ankaux la nomon Bet-El, li kaj cxiuj homoj, kiuj estis kun li.",Esperanto
"Kaj li konstruis tie altaron, kaj donis al la loko la nomon El-Bet-El;  cxar tie aperis al li Dio, kiam li kuris de sia frato.",Esperanto
"Tiam mortis Debora, la mamnutrintino de Rebeka, kaj oni sxin enterigis apud Bet-El, sub la kverko. Kaj tiu loko ricevis la nomon Alon-Bahxut.",Esperanto
"Kaj denove Dio aperis al Jakob, kiam li revenis el Mezopotamio, kaj benis lin.",Esperanto
"Kaj Dio diris al li: Via nomo estas Jakob; tamen ne plue estu nomata Jakob, sed Izrael estu via nomo. Kaj Li donis al li la nomon Izrael.",Esperanto
"Kaj Dio diris al li: Mi estas Dio la Plejpotenca; fruktu kaj multigxu;  popolo kaj popolaro farigxos el vi, kaj regxoj eliros el via lumbo.",Esperanto
"Kaj la landon, kiun Mi donis al Abraham kaj al Isaak, Mi donos al vi,  kaj al via idaro post vi Mi donos la landon.",Esperanto
"Kaj Dio forlevigxis de li sur la loko, kie Li parolis kun li.",Esperanto
"Jakob starigis monumenton sur la loko, kie Li parolis kun li,  monumenton sxtonan; kaj li versxis sur gxin versxoferon kaj versxis sur gxin oleon.",Esperanto
"Kaj al la loko, kie Dio parolis kun li, Jakob donis la nomon Bet-El.",Esperanto
"Kaj ili forlasis Bet-Elon. Kiam restis ankoraux negranda interspaco,  por veni al Efrata, Rahxel naskis, kaj sxia akusxigxo estis malfacila.",Esperanto
"Dum sxia akusxigxa suferado la akusxistino diris al sxi: Ne timu, cxar ankaux cxi tiu cxe vi estas filo.",Esperanto
"Dum la elirado de sxia animo, cxar sxi estis mortanta, sxi donis al li la nomon Ben-Oni; sed lia patro donis al li la nomon Benjamen.",Esperanto
"Kaj Rahxel mortis, kaj oni enterigis sxin sur la vojo al Efrata, kiu estas Bet-Lehxem.",Esperanto
Kaj Jakob starigis monumenton super sxia tombo. Tio estas la tomba monumento de Rahxel gxis la nuna tago.,Esperanto
"Kaj Izrael formigris, kaj starigis sian tendon transe de la turo Eder.",Esperanto
"En la tempo, kiam Izrael logxis en tiu lando, Ruben iris kaj kusxis kun Bilha, la kromvirino de lia patro. Kaj pri tio auxdis Izrael.  La filoj de Jakob estis dek du:",Esperanto
"la filoj de Lea: Ruben, la unuenaskito de Jakob, kaj Simeon kaj Levi kaj Jehuda kaj Isahxar kaj Zebulun;",Esperanto
la filoj de Rahxel: Jozef kaj Benjamen;,Esperanto
"kaj la filoj de Bilha, sklavino de Rahxel: Dan kaj Naftali;",Esperanto
"kaj la filoj de Zilpa, sklavino de Lea: Gad kaj Asxer. Tio estas la filoj de Jakob, kiuj naskigxis al li en Mezopotamio.",Esperanto
"Kaj Jakob venis al sia patro Isaak en Mamre, al Kirjat-Arba (tio estas HXebron), kie vivis fremdule Abraham kaj Isaak.",Esperanto
Isaak havis la agxon de cent okdek jaroj.,Esperanto
"Kaj Isaak konsumigxis kaj mortis kaj alkolektigxis al sia popolo,  estante maljuna kaj sata de vivo. Kaj lin enterigis liaj filoj Esav kaj Jakob.",Esperanto
"Jen estas la generaciaro de Esav, kiu ankaux estas Edom.",Esperanto
"Esav prenis siajn edzinojn el la Kanaanidinoj: Adan, filinon de Elon la HXetido, kaj Oholibaman, filinon de Ana, filino de Cibeon la HXivido,",Esperanto
"kaj Basmaton, filinon de Isxmael, fratinon de Nebajot.",Esperanto
"Kaj Ada naskis al Esav Elifazon, kaj Basmat naskis Reuelon.",Esperanto
"Kaj Oholibama naskis Jeusxon kaj Jalamon kaj Korahxon. Tio estas la filoj de Esav, kiuj naskigxis al li en la lando Kanaana.",Esperanto
"Kaj Esav prenis siajn edzinojn kaj siajn filojn kaj siajn filinojn kaj cxiujn siajn domanojn kaj sian havon kaj cxiujn siajn brutojn kaj sian tutan akiritajxon, kiun li akiris en la lando Kanaana; kaj foriris en alian landon,  for de sia frato Jakob.",Esperanto
"CXar ilia havo estis tiel granda, ke ili ne povis logxi kune; kaj la lando, en kiu ili vivis fremdule, ne povis teni ilin pro la grandeco de iliaj brutaroj.",Esperanto
Kaj Esav eklogxis sur la monto Seir; Esav estas ankaux Edom.,Esperanto
"Kaj jen estas la generaciaro de Esav, la patro de la Edomidoj, sur la monto Seir:",Esperanto
"jen estas la nomoj de la filoj de Esav: Elifaz, filo de Ada, edzino de Esav; Reuel, filo de Basmat, edzino de Esav.",Esperanto
"Kaj la filoj de Elifaz estis: Teman, Omar, Cefo kaj Gatam kaj Kenaz.",Esperanto
"Kaj Timna estis kromvirino de Elifaz, filo de Esav, kaj sxi naskis al Elifaz Amalekon. Tio estas la filoj de Ada, edzino de Esav.",Esperanto
"Kaj jen estas la filoj de Reuel: Nahxat kaj Zerahx, SXama kaj Miza. Tio estas la filoj de Basmat, edzino de Esav.",Esperanto
"Kaj jen estas la filoj de Oholibama, filino de Ana, filino de Cibeon,  edzino de Esav: sxi naskis al Esav Jeusxon kaj Jalamon kaj Korahxon.",Esperanto
"Jen estas la cxefoj de la filoj de Esav: la filoj de Elifaz,  unuenaskito de Esav: cxefo Teman, cxefo Omar, cxefo Cefo, cxefo Kenaz,",Esperanto
"cxefo Korahx, cxefo Gatam, cxefo Amalek. Tio estas la cxefoj de Elifaz en la lando de Edom. Tio estas la filoj de Ada.",Esperanto
"Kaj jen estas la filoj de Reuel, filo de Esav: cxefo Nahxat, cxefo Zerahx, cxefo SXama, cxefo Miza. Tio estas la cxefoj de Reuel en la lando de Edom. Tio estas la filoj de Basmat, edzino de Esav.",Esperanto
"Kaj jen estas la filoj de Oholibama, edzino de Esav: cxefo Jeusx, cxefo Jalam, cxefo Korahx. Tio estas la cxefoj de Oholibama, filino de Ana, edzino de Esav.",Esperanto
"Tio estas la filoj de Esav, kaj tio estas iliaj cxefoj. Tio estas Edom.",Esperanto
"Jen estas la filoj de Seir la HXorido, kiuj logxis en la lando: Lotan kaj SXobal kaj Cibeon kaj Ana",Esperanto
"kaj Disxon kaj Ecer kaj Disxan. Tio estas la cxefoj de la HXoridoj,  filoj de Seir, en la lando de Edom.",Esperanto
La filoj de Lotan estis: HXori kaj Hemam; kaj la fratino de Lotan estis Timna.,Esperanto
"Kaj jen estas la filoj de SXobal: Alvan kaj Manahxat kaj Ebal, SXefo kaj Onam.",Esperanto
"Kaj jen estas la infanoj de Cibeon: Aja kaj Ana. Tio estas tiu Ana, kiu trovis la varmajn akvojn en la dezerto, kiam li pasxtis la azenojn de sia patro Cibeon.",Esperanto
"Kaj jen estas la infanoj de Ana: Disxon, kaj Oholibama, filino de Ana.",Esperanto
Kaj jen estas la filoj de Disxon: HXemdan kaj Esxban kaj Jitran kaj Keran.,Esperanto
Jen estas la filoj de Ecer: Bilhan kaj Zaavan kaj Akan.,Esperanto
Jen estas la filoj de Disxan: Uc kaj Aran.,Esperanto
"Jen estas la cxefoj de la HXoridoj: cxefo Lotan, cxefo SXobal, cxefo Cibeon, cxefo Ana,",Esperanto
"cxefo Disxon, cxefo Ecer, cxefo Disxan. Tio estas la cxefoj de la HXoridoj, laux la ordo de ilia cxefeco en la lando Seir.",Esperanto
"Kaj jen estas la regxoj, kiuj regxis en la lando de Edom, antaux ol aperis regxoj cxe la Izraelidoj:",Esperanto
"En Edom regxis Bela, filo de Beor, kaj la nomo de lia urbo estis Dinhaba.",Esperanto
"Kiam Bela mortis, ekregxis anstataux li Jobab, filo de Zerahx el Bocra.",Esperanto
"Kiam mortis Jobab, ekregxis anstataux li HXusxam el la lando de la Temananoj.",Esperanto
"Kiam mortis HXusxam, ekregxis anstataux li Hadad, filo de Bedad, kiu venkobatis la Midjanidojn sur la kampo de Moab; kaj la nomo de lia urbo estis Avit.",Esperanto
"Kiam mortis Hadad, ekregxis anstataux li Samla el Masreka.",Esperanto
"Kiam mortis Samla, ekregxis anstataux li SXaul el Rehxobot cxe la Rivero.",Esperanto
"Kiam mortis SXaul, ekregxis anstataux li Baal-HXanan, filo de Ahxbor.",Esperanto
"Kiam mortis Baal-HXanan, filo de Ahxbor, ekregxis anstataux li Hadar;  la nomo de lia urbo estis Pau, kaj la nomo de lia edzino estis Mehetabel,  filino de Matred, filino de Me-Zahab.",Esperanto
"Kaj jen estas la nomoj de la cxefoj de Esav, laux iliaj gentoj, lokoj,  kaj nomoj: cxefo Timna, cxefo Alva, cxefo Jetet,",Esperanto
"cxefo Oholibama, cxefo Ela, cxefo Pinon,",Esperanto
"cxefo Kenaz, cxefo Teman, cxefo Mibcar,",Esperanto
