year,stage,group,type,match_date,home,home_id,home_score,home_pens,away,away_id,away_score,away_pens,extra_time,stadium,city,host,result
2016,Group,E,Group,2016-06-13,Republic of Ireland,IRL,1,,Sweden,SWE,1,,0,,Saint-Denis,France,draw
2016,Group,D,Group,2016-06-13,Spain,ESP,1,,Czech Republic,CZE,0,,0,,Toulouse,France,home
2016,Group,F,Group,2016-06-14,Austria,AUT,0,,Hungary,HUN,2,,0,,Bordeaux,France,away
2016,Group,F,Group,2016-06-14,Portugal,POR,1,,Iceland,ISL,1,,0,,Saint-Étienne,France,draw
2016,Group,A,Group,2016-06-15,France,FRA,2,,Albania,ALB,0,,0,,Marseille,France,home
2016,Group,A,Group,2016-06-15,Romania,ROU,1,,Switzerland,SUI,1,,0,,Paris,France,draw
2016,Group,B,Group,2016-06-15,Russia,RUS,1,,Slovakia,SVK,2,,0,,Villeneuve-d'Ascq,France,away
2016,Group,B,Group,2016-06-16,England,ENG,2,,Wales,WAL,1,,0,,Lens,France,home
2016,Group,C,Group,2016-06-16,Germany,GER,0,,Poland,POL,0,,0,,Saint-Denis,France,draw
2016,Group,C,Group,2016-06-16,Ukraine,UKR,0,,Northern Ireland,NIR,2,,0,,Lyon,France,away
2016,Group,D,Group,2016-06-17,Czech Republic,CZE,2,,Croatia,CRO,2,,0,,Saint-Étienne,France,draw
2016,Group,E,Group,2016-06-17,Italy,ITA,1,,Sweden,SWE,0,,0,,Toulouse,France,home
2016,Group,D,Group,2016-06-17,Spain,ESP,3,,Turkey,TUR,0,,0,,Nice,France,home
2016,Group,E,Group,2016-06-18,Belgium,BEL,3,,Republic of Ireland,IRL,0,,0,,Bordeaux,France,home
2016,Group,F,Group,2016-06-18,Iceland,ISL,1,,Hungary,HUN,1,,0,,Marseille,France,draw
2016,Group,F,Group,2016-06-18,Portugal,POR,0,,Austria,AUT,0,,0,,Lyon,France,draw
2016,Group,A,Group,2016-06-19,France,FRA,0,,Switzerland,SUI,0,,0,,Villeneuve-d'Ascq,France,draw
2016,Group,A,Group,2016-06-19,Romania,ROU,0,,Albania,ALB,1,,0,,Lyon,France,away
2016,Group,B,Group,2016-06-20,Russia,RUS,0,,Wales,WAL,3,,0,,Toulouse,France,away
2016,Group,B,Group,2016-06-20,Slovakia,SVK,0,,England,ENG,0,,0,,Saint-Étienne,France,draw
2016,Group,D,Group,2016-06-21,Croatia,CRO,2,,Spain,ESP,1,,0,,Bordeaux,France,home
2016,Group,D,Group,2016-06-21,Czech Republic,CZE,0,,Turkey,TUR,2,,0,,Lens,France,away
2016,Group,C,Group,2016-06-21,Northern Ireland,NIR,0,,Germany,GER,1,,0,,Paris,France,away
2016,Group,C,Group,2016-06-21,Ukraine,UKR,0,,Poland,POL,1,,0,,Marseille,France,away
2016,Group,F,Group,2016-06-22,Hungary,HUN,3,,Portugal,POR,3,,0,,Lyon,France,draw
2016,Group,F,Group,2016-06-22,Iceland,ISL,2,,Austria,AUT,1,,0,,Saint-Denis,France,home
2016,Group,E,Group,2016-06-22,Italy,ITA,0,,Republic of Ireland,IRL,1,,0,,Villeneuve-d'Ascq,France,away
2016,Group,E,Group,2016-06-22,Sweden,SWE,0,,Belgium,BEL,1,,0,,Nice,France,away
2016,Round of 16,,Round of 16,2016-06-25,Croatia,CRO,0,,Portugal,POR,1,,1,,Lens,France,away
2016,Round of 16,,Round of 16,2016-06-25,Switzerland,SUI,1,4,Poland,POL,1,5,1,,Saint-Étienne,France,draw
2016,Round of 16,,Round of 16,2016-06-25,Wales,WAL,1,,Northern Ireland,NIR,0,,0,,Paris,France,home
2016,Round of 16,,Round of 16,2016-06-26,France,FRA,2,,Republic of Ireland,IRL,1,,0,,Lyon,France,home
2016,Round of 16,,Round of 16,2016-06-26,Germany,GER,3,,Slovakia,SVK,0,,0,,Villeneuve-d'Ascq,France,home
2016,Round of 16,,Round of 16,2016-06-26,Hungary,HUN,0,,Belgium,BEL,4,,0,,Toulouse,France,away
2016,Round of 16,,Round of 16,2016-06-27,England,ENG,1,,Iceland,ISL,2,,0,,Nice,France,away
2016,Round of 16,,Round of 16,2016-06-27,Italy,ITA,2,,Spain,ESP,0,,0,,Saint-Denis,France,home
2016,Quarter-finals,,Quarter-finals,2016-06-30,Poland,POL,1,3,Portugal,POR,1,5,1,,Marseille,France,draw
2016,Quarter-finals,,Quarter-finals,2016-07-01,Wales,WAL,3,,Belgium,BEL,1,,0,,Villeneuve-d'Ascq,France,home
2016,Quarter-finals,,Quarter-finals,2016-07-02,Germany,GER,1,6,Italy,ITA,1,5,1,,Bordeaux,France,draw
2016,Quarter-finals,,Quarter-finals,2016-07-03,France,FRA,5,,Iceland,ISL,2,,0,,Saint-Denis,France,home
2016,Semi-finals,,Semi-finals,2016-07-06,Portugal,POR,2,,Wales,WAL,0,,0,,Lyon,France,home
2016,Semi-finals,,Semi-finals,2016-07-07,France,FRA,2,,Germany,GER,0,,0,,Marseille,France,home
2016,Final,,Final,2016-07-10,France,FRA,0,,Portugal,POR,1,,1,,Saint-Denis,France,away
2021,Group,A,Group,2021-06-11,Italy,ITA,3,,Turkey,TUR,0,,0,,Rome,Europe,home
2021,Group,B,Group,2021-06-12,Denmark,DEN,0,,Finland,FIN,1,,0,,Copenhagen,Europe,away
2021,Group,B,Group,2021-06-12,Russia,RUS,0,,Belgium,BEL,3,,0,,Saint Petersburg,Europe,away
2021,Group,A,Group,2021-06-12,Wales,WAL,1,,Switzerland,SUI,1,,0,,Cardiff,Europe,draw
2021,Group,C,Group,2021-06-13,Austria,AUT,3,,North Macedonia,MKD,1,,0,,Bucharest,Europe,home
2021,Group,D,Group,2021-06-13,England,ENG,1,,Croatia,CRO,0,,0,,London,Europe,home
2021,Group,C,Group,2021-06-13,Netherlands,NED,3,,Ukraine,UKR,2,,0,,Amsterdam,Europe,home
2021,Group,E,Group,2021-06-14,Poland,POL,1,,Slovakia,SVK,2,,0,,Saint Petersburg,Europe,away
2021,Group,D,Group,2021-06-14,Scotland,SCO,0,,Czech Republic,CZE,2,,0,,Glasgow,Europe,away
2021,Group,E,Group,2021-06-14,Spain,ESP,0,,Sweden,SWE,0,,0,,Seville,Europe,draw
2021,Group,F,Group,2021-06-15,Germany,GER,0,,France,FRA,1,,0,,Munich,Europe,away
2021,Group,F,Group,2021-06-15,Hungary,HUN,0,,Portugal,POR,3,,0,,Budapest,Europe,away
2021,Group,A,Group,2021-06-16,Italy,ITA,3,,Switzerland,SUI,0,,0,,Rome,Europe,home
2021,Group,B,Group,2021-06-16,Russia,RUS,1,,Finland,FIN,0,,0,,Saint Petersburg,Europe,home
2021,Group,A,Group,2021-06-16,Turkey,TUR,0,,Wales,WAL,2,,0,,Baku,Europe,away
2021,Group,B,Group,2021-06-17,Denmark,DEN,1,,Belgium,BEL,2,,0,,Copenhagen,Europe,away
2021,Group,C,Group,2021-06-17,Netherlands,NED,2,,Austria,AUT,0,,0,,Amsterdam,Europe,home
2021,Group,C,Group,2021-06-17,Ukraine,UKR,2,,North Macedonia,MKD,1,,0,,Bucharest,Europe,home
2021,Group,D,Group,2021-06-18,Croatia,CRO,1,,Czech Republic,CZE,1,,0,,Glasgow,Europe,draw
2021,Group,D,Group,2021-06-18,England,ENG,0,,Scotland,SCO,0,,0,,London,Europe,draw
2021,Group,E,Group,2021-06-18,Sweden,SWE,1,,Slovakia,SVK,0,,0,,Saint Petersburg,Europe,home
2021,Group,F,Group,2021-06-19,Germany,GER,4,,Portugal,POR,2,,0,,Munich,Europe,home
2021,Group,F,Group,2021-06-19,Hungary,HUN,1,,France,FRA,1,,0,,Budapest,Europe,draw
2021,Group,E,Group,2021-06-19,Spain,ESP,1,,Poland,POL,1,,0,,Seville,Europe,draw
2021,Group,A,Group,2021-06-20,Italy,ITA,1,,Wales,WAL,0,,0,,Rome,Europe,home
2021,Group,A,Group,2021-06-20,Switzerland,SUI,3,,Turkey,TUR,1,,0,,Baku,Europe,home
2021,Group,B,Group,2021-06-21,Denmark,DEN,4,,Russia,RUS,1,,0,,Copenhagen,Europe,home
2021,Group,B,Group,2021-06-21,Finland,FIN,0,,Belgium,BEL,2,,0,,Saint Petersburg,Europe,away
2021,Group,C,Group,2021-06-21,Netherlands,NED,3,,North Macedonia,MKD,0,,0,,Amsterdam,Europe,home
2021,Group,C,Group,2021-06-21,Ukraine,UKR,0,,Austria,AUT,1,,0,,Bucharest,Europe,away
2021,Group,D,Group,2021-06-22,England,ENG,1,,Czech Republic,CZE,0,,0,,London,Europe,home
2021,Group,D,Group,2021-06-22,Scotland,SCO,1,,Croatia,CRO,3,,0,,Glasgow,Europe,away
2021,Group,F,Group,2021-06-23,Germany,GER,2,,Hungary,HUN,2,,0,,Munich,Europe,draw
2021,Group,F,Group,2021-06-23,Portugal,POR,2,,France,FRA,2,,0,,Budapest,Europe,draw
2021,Group,E,Group,2021-06-23,Spain,ESP,5,,Slovakia,SVK,0,,0,,Seville,Europe,home
2021,Group,E,Group,2021-06-23,Sweden,SWE,3,,Poland,POL,2,,0,,Saint Petersburg,Europe,home
2021,Round of 16,,Round of 16,2021-06-26,Italy,ITA,2,,Austria,AUT,1,,1,,London,Europe,home
2021,Round of 16,,Round of 16,2021-06-26,Wales,WAL,0,,Denmark,DEN,4,,0,,Amsterdam,Europe,away
2021,Round of 16,,Round of 16,2021-06-27,Belgium,BEL,1,,Portugal,POR,0,,0,,Seville,Europe,home
2021,Round of 16,,Round of 16,2021-06-27,Netherlands,NED,0,,Czech Republic,CZE,2,,0,,Budapest,Europe,away
2021,Round of 16,,Round of 16,2021-06-28,Croatia,CRO,3,,Spain,ESP,5,,1,,Copenhagen,Europe,away
2021,Round of 16,,Round of 16,2021-06-28,France,FRA,3,4,Switzerland,SUI,3,5,1,,Bucharest,Europe,draw
2021,Round of 16,,Round of 16,2021-06-29,England,ENG,2,,Germany,GER,0,,0,,London,Europe,home
2021,Round of 16,,Round of 16,2021-06-29,Sweden,SWE,1,,Ukraine,UKR,2,,1,,Glasgow,Europe,away
2021,Quarter-finals,,Quarter-finals,2021-07-02,Belgium,BEL,1,,Italy,ITA,2,,0,,Munich,Europe,away
2021,Quarter-finals,,Quarter-finals,2021-07-02,Switzerland,SUI,1,1,Spain,ESP,1,3,1,,Saint Petersburg,Europe,draw
2021,Quarter-finals,,Quarter-finals,2021-07-03,Czech Republic,CZE,1,,Denmark,DEN,2,,0,,Baku,Europe,away
2021,Quarter-finals,,Quarter-finals,2021-07-03,Ukraine,UKR,0,,England,ENG,4,,0,,Rome,Europe,away
2021,Semi-finals,,Semi-finals,2021-07-06,Italy,ITA,1,4,Spain,ESP,1,2,1,,London,Europe,draw
2021,Semi-finals,,Semi-finals,2021-07-07,England,ENG,2,,Denmark,DEN,1,,1,,London,Europe,home
2021,Final,,Final,2021-07-11,England,ENG,1,2,Italy,ITA,1,3,1,,London,Europe,draw
2024,Group,A,Group,2024-06-14,Germany,GER,5,,Scotland,SCO,1,,0,,Munich,Germany,home
2024,Group,A,Group,2024-06-15,Hungary,HUN,1,,Switzerland,SUI,3,,0,,Cologne,Germany,away
2024,Group,B,Group,2024-06-15,Italy,ITA,2,,Albania,ALB,1,,0,,Dortmund,Germany,home
2024,Group,B,Group,2024-06-15,Spain,ESP,3,,Croatia,CRO,0,,0,,Berlin,Germany,home
2024,Group,D,Group,2024-06-16,Poland,POL,1,,Netherlands,NED,2,,0,,Hamburg,Germany,away
2024,Group,C,Group,2024-06-16,Serbia,SRB,0,,England,ENG,1,,0,,Gelsenkirchen,Germany,away
2024,Group,C,Group,2024-06-16,Slovenia,SVN,1,,Denmark,DEN,1,,0,,Stuttgart,Germany,draw
2024,Group,D,Group,2024-06-17,Austria,AUT,0,,France,FRA,1,,0,,Düsseldorf,Germany,away
2024,Group,E,Group,2024-06-17,Belgium,BEL,0,,Slovakia,SVK,1,,0,,Frankfurt,Germany,away
2024,Group,E,Group,2024-06-17,Romania,ROU,3,,Ukraine,UKR,0,,0,,Munich,Germany,home
2024,Group,F,Group,2024-06-18,Portugal,POR,2,,Czech Republic,CZE,1,,0,,Leipzig,Germany,home
2024,Group,F,Group,2024-06-18,Turkey,TUR,3,,Georgia,GEO,1,,0,,Dortmund,Germany,home
2024,Group,B,Group,2024-06-19,Croatia,CRO,2,,Albania,ALB,2,,0,,Hamburg,Germany,draw
2024,Group,A,Group,2024-06-19,Germany,GER,2,,Hungary,HUN,0,,0,,Stuttgart,Germany,home
2024,Group,A,Group,2024-06-19,Scotland,SCO,1,,Switzerland,SUI,1,,0,,Cologne,Germany,draw
2024,Group,C,Group,2024-06-20,Denmark,DEN,1,,England,ENG,1,,0,,Frankfurt,Germany,draw
2024,Group,C,Group,2024-06-20,Slovenia,SVN,1,,Serbia,SRB,1,,0,,Munich,Germany,draw
2024,Group,B,Group,2024-06-20,Spain,ESP,1,,Italy,ITA,0,,0,,Gelsenkirchen,Germany,home
2024,Group,D,Group,2024-06-21,Netherlands,NED,0,,France,FRA,0,,0,,Leipzig,Germany,draw
2024,Group,D,Group,2024-06-21,Poland,POL,1,,Austria,AUT,3,,0,,Berlin,Germany,away
2024,Group,E,Group,2024-06-21,Slovakia,SVK,1,,Ukraine,UKR,2,,0,,Düsseldorf,Germany,away
2024,Group,E,Group,2024-06-22,Belgium,BEL,2,,Romania,ROU,0,,0,,Cologne,Germany,home
2024,Group,F,Group,2024-06-22,Georgia,GEO,1,,Czech Republic,CZE,1,,0,,Hamburg,Germany,draw
2024,Group,F,Group,2024-06-22,Turkey,TUR,0,,Portugal,POR,3,,0,,Dortmund,Germany,away
2024,Group,A,Group,2024-06-23,Germany,GER,1,,Switzerland,SUI,1,,0,,Frankfurt,Germany,draw
2024,Group,A,Group,2024-06-23,Scotland,SCO,0,,Hungary,HUN,1,,0,,Stuttgart,Germany,away
2024,Group,B,Group,2024-06-24,Albania,ALB,0,,Spain,ESP,1,,0,,Düsseldorf,Germany,away
2024,Group,B,Group,2024-06-24,Croatia,CRO,1,,Italy,ITA,1,,0,,Leipzig,Germany,draw
2024,Group,C,Group,2024-06-25,Denmark,DEN,0,,Serbia,SRB,0,,0,,Munich,Germany,draw
2024,Group,C,Group,2024-06-25,England,ENG,0,,Slovenia,SVN,0,,0,,Cologne,Germany,draw
2024,Group,D,Group,2024-06-25,France,FRA,1,,Poland,POL,1,,0,,Dortmund,Germany,draw
2024,Group,D,Group,2024-06-25,Netherlands,NED,2,,Austria,AUT,3,,0,,Berlin,Germany,away
2024,Group,F,Group,2024-06-26,Czech Republic,CZE,1,,Turkey,TUR,2,,0,,Hamburg,Germany,away
2024,Group,F,Group,2024-06-26,Georgia,GEO,2,,Portugal,POR,0,,0,,Gelsenkirchen,Germany,home
2024,Group,E,Group,2024-06-26,Slovakia,SVK,1,,Romania,ROU,1,,0,,Frankfurt,Germany,draw
2024,Group,E,Group,2024-06-26,Ukraine,UKR,0,,Belgium,BEL,0,,0,,Stuttgart,Germany,draw
2024,Round of 16,,Round of 16,2024-06-29,Germany,GER,2,,Denmark,DEN,0,,0,,Dortmund,Germany,home
2024,Round of 16,,Round of 16,2024-06-29,Switzerland,SUI,2,,Italy,ITA,0,,0,,Berlin,Germany,home
2024,Round of 16,,Round of 16,2024-06-30,England,ENG,2,,Slovakia,SVK,1,,0,,Gelsenkirchen,Germany,home
2024,Round of 16,,Round of 16,2024-06-30,Spain,ESP,4,,Georgia,GEO,1,,0,,Cologne,Germany,home
2024,Round of 16,,Round of 16,2024-07-01,France,FRA,1,,Belgium,BEL,0,,0,,Düsseldorf,Germany,home
2024,Round of 16,,Round of 16,2024-07-01,Portugal,POR,0,3,Slovenia,SVN,0,0,1,,Frankfurt,Germany,draw
2024,Round of 16,,Round of 16,2024-07-02,Austria,AUT,1,,Turkey,TUR,2,,0,,Leipzig,Germany,away
2024,Round of 16,,Round of 16,2024-07-02,Romania,ROU,0,,Netherlands,NED,3,,0,,Munich,Germany,away
2024,Quarter-finals,,Quarter-finals,2024-07-05,Germany,GER,1,,Spain,ESP,2,,0,,Stuttgart,Germany,away
2024,Quarter-finals,,Quarter-finals,2024-07-05,Portugal,POR,0,3,France,FRA,0,5,1,,Hamburg,Germany,draw
2024,Quarter-finals,,Quarter-finals,2024-07-06,England,ENG,1,5,Switzerland,SUI,1,3,1,,Düsseldorf,Germany,draw
2024,Quarter-finals,,Quarter-finals,2024-07-06,Netherlands,NED,2,,Turkey,TUR,1,,0,,Berlin,Germany,home
2024,Semi-finals,,Semi-finals,2024-07-09,Spain,ESP,2,,France,FRA,1,,0,,Munich,Germany,home
2024,Semi-finals,,Semi-finals,2024-07-10,Netherlands,NED,1,,England,ENG,2,,0,,Dortmund,Germany,away
2024,Final,,Final,2024-07-14,Spain,ESP,2,,England,ENG,1,,0,,Berlin,Germany,home
